source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,ppo | LDPC-DiscreteMI-v0,24,14,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,14,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,15,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,16,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,17,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,18,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,19,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,20,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,21,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,22,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,23,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,24,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,25,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,26,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,27,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,6,11.462914717273524,0.0
