source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,ppo | LDPC-DiscreteResidual-v0,48,0,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,24,5,13.85051380179339,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,24,6,13.85051380179339,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,24,7,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,24,8,10.820030791833673,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,24,9,10.820030791833673,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,24,10,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,24,11,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,1,10.820030791833673,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,2,13.85051380179339,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,3,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,4,11.703715148280104,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,5,13.85051380179339,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,6,13.85051380179339,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,7,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,8,10.820030791833673,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,9,10.820030791833673,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,10,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,25,11,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,1,10.820030791833673,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,2,13.85051380179339,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,3,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,4,11.703715148280104,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,5,13.85051380179339,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,6,13.85051380179339,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,7,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,8,10.820030791833673,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,9,10.820030791833673,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,10,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,26,11,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,1,10.820030791833673,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,2,13.85051380179339,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,3,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,4,11.703715148280104,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,5,13.85051380179339,0.0
