iteration,mean_residual,p25_residual,p75_residual,mean_residual_norm,p25_residual_norm,p75_residual_norm
0,34277.41247835195,34018.430540760426,34532.61373308219,1.0,0.9924445307021035,1.0074451726743205
1,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
2,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
3,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
4,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
5,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
6,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
7,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
8,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
9,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
10,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
11,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
12,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
13,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
14,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
15,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
16,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
17,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
18,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
19,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
20,33151.49657120676,32898.99005624854,33413.327182361914,0.967152832558284,0.9597862754963211,0.9747914082915169
