method,snr_db,frames,bit_errors,frame_errors,ber,fer,avg_messages,avg_iterations,converged_frames,code,matrix_csv,code_rate,i_max,target_frame_errors,max_frames,all_zero_only,total_time_sec,time_per_frame_ms
dyna_reldec,-1.0,10000,163436,9885,0.17024583333333335,0.9885,2860.128,9.931,121,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,41.989397048950195,4.19893970489502
dyna_reldec,0.0,10000,120087,8863,0.125090625,0.8863,2657.2032,9.2264,1163,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,38.37583827972412,3.8375838279724124
dyna_reldec,0.5,10000,92337,7443,0.096184375,0.7443,2348.1792,8.1534,2613,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,33.916428327560425,3.3916428327560424
dyna_reldec,1.0,10000,64556,5546,0.06724583333333334,0.5546,1918.8288,6.6626,4523,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,27.522743463516235,2.7522743463516233
dyna_reldec,1.5,10000,35916,3279,0.0374125,0.3279,1373.184,4.768,6778,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,20.054896593093872,2.005489659309387
dyna_reldec,2.0,10000,17366,1624,0.018089583333333333,0.1624,950.7456,3.3012,8421,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,13.918289184570312,1.3918289184570312
dyna_reldec,2.5,10000,6662,647,0.006939583333333333,0.0647,646.272,2.244,9372,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,9.499030590057373,0.9499030590057373
dyna_reldec,3.0,10000,1980,194,0.0020625,0.0194,475.1424,1.6498,9813,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,7.255507946014404,0.7255507946014405
