method,snr_db,frames,bit_errors,frame_errors,ber,fer,avg_messages,avg_iterations,converged_frames,code,matrix_csv,code_rate,i_max,target_frame_errors,max_frames,all_zero_only,total_time_sec,time_per_frame_ms
flooding,-1.0,10000,163715,9925,0.17053645833333334,0.9925,2871.6192,9.9709,77,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,0.3194143772125244,0.03194143772125244
flooding,0.0,10000,121171,9134,0.12621979166666666,0.9134,2776.8096,9.6417,880,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,0.32909584045410156,0.03290958404541016
flooding,0.5,10000,95346,8062,0.09931875,0.8062,2625.4656,9.1162,1972,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,0.3154594898223877,0.03154594898223877
flooding,1.0,10000,69943,6451,0.07285729166666667,0.6451,2370.0384,8.2293,3593,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,0.31698012351989746,0.03169801235198975
flooding,1.5,10000,44797,4512,0.04666354166666667,0.4512,2012.2272,6.9869,5532,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,0.29488348960876465,0.029488348960876463
flooding,2.0,10000,26632,2868,0.027741666666666668,0.2868,1655.4528,5.7481,7187,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,0.3121800422668457,0.03121800422668457
flooding,2.5,10000,13212,1496,0.0137625,0.1496,1291.9968,4.4861,8538,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,0.278029203414917,0.027802920341491698
flooding,3.0,10000,5779,703,0.006019791666666666,0.0703,1004.8032,3.4889,9306,ab,RELDEC/matrices/H_Mackay_96_48.csv,0.5,10,10000,10000,True,0.2534198760986328,0.02534198760986328
