method,snr_db,frames,bit_errors,frame_errors,ber,fer,avg_messages,avg_iterations,converged_frames,code,matrix_csv,code_rate,i_max,target_frame_errors,max_frames,all_zero_only
mi_dqn_z2,3.0,5,0,0,0.0,0.0,3888.0,3.0,5,wran,RELDEC/matrices/WRAN_irreg_384_256.csv,0.6666666666666667,5,1,5,True
