iteration,mean_residual,p25_residual,p75_residual,mean_residual_norm,p25_residual_norm,p75_residual_norm
0,1211.5895867584275,1169.333933479674,1250.584800020933,1.0,0.9651237896556975,1.0321851670637383
1,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
2,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
3,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
4,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
5,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
6,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
7,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
8,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
9,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
10,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
11,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
12,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
13,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
14,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
15,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
16,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
17,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
18,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
19,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
20,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
21,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
22,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
23,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
24,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
25,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
26,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
27,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
28,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
29,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
30,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
31,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
32,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
33,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
34,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
35,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
36,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
37,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
38,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
39,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
40,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
41,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
42,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
43,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
44,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
45,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
46,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
47,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
48,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
49,1155.2643892755727,1117.1999104462718,1195.4811224971063,0.9535113225646391,0.9220943483306979,0.9867046857802576
