source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,dqn | LDPC-DiscreteMI-v0,48,12,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,13,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,14,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,15,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,6,12.092320047961632,0.0
