method,snr_db,frames,bit_errors,frame_errors,ber,fer,avg_messages,avg_iterations,converged_frames,code,matrix_csv,code_rate,i_max,target_frame_errors,max_frames,all_zero_only
deep_reldec_z1,4.0,10000,445,32,0.00011588541666666667,0.0032,2415.744,1.864,9969,wran,RELDEC/matrices/WRAN_irreg_384_256.csv,0.6666666666666667,5,300,10000,True
deep_reldec_z1,5.0,10000,29,2,7.552083333333333e-06,0.0002,1667.5632,1.2867,9998,wran,RELDEC/matrices/WRAN_irreg_384_256.csv,0.6666666666666667,5,300,10000,True
deep_reldec_z1,5.5,10000,0,0,0.0,0.0,1477.9584,1.1404,10000,wran,RELDEC/matrices/WRAN_irreg_384_256.csv,0.6666666666666667,5,300,10000,True
