source,mode,cluster_size,iteration,cluster_id,max_residual,snr_db
rl,ppo | LDPC-DiscreteResidual-v0,24,10,11,4.622584022775526,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,12,4.490256007916159,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,13,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,14,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,15,3.882567571941277,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,16,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,17,4.209830332099454,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,18,0.0,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,19,4.2256117295274205,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,20,5.44226948515669,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,21,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,22,5.657184663401866,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,23,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,1,2.323173646256856,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,2,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,3,2.8007081040864104,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,4,2.466581331295488,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,5,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,6,3.337119470129416,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,7,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,8,3.97181427600967,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,9,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,10,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,11,4.622584022775526,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,12,4.490256007916159,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,13,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,14,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,15,3.882567571941277,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,16,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,17,4.209830332099454,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,18,0.0,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,19,4.2256117295274205,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,20,5.44226948515669,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,21,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,22,5.657184663401866,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,23,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,1,2.323173646256856,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,2,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,3,2.8007081040864104,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,4,2.466581331295488,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,5,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,6,3.337119470129416,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,7,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,8,3.97181427600967,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,9,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,10,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,11,4.622584022775526,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,12,4.490256007916159,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,13,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,14,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,15,3.882567571941277,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,16,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,17,4.209830332099454,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,18,0.0,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,19,4.2256117295274205,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,20,5.44226948515669,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,21,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,22,5.657184663401866,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,23,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,1,2.323173646256856,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,2,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,3,2.8007081040864104,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,4,2.466581331295488,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,5,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,6,3.337119470129416,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,7,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,8,3.97181427600967,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,9,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,10,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,11,4.622584022775526,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,12,4.490256007916159,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,13,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,14,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,15,3.882567571941277,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,16,5.762796970042492,0.0
