iteration,mean_residual,p25_residual,p75_residual,mean_residual_norm,p25_residual_norm,p75_residual_norm
0,1211.5895867584275,1169.333933479674,1250.584800020933,1.0,0.9651237896556975,1.0321851670637383
1,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
2,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
3,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
4,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
5,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
6,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
7,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
8,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
9,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
10,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
11,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
12,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
13,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
14,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
15,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
16,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
17,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
18,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
19,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
20,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
21,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
22,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
23,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
24,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
25,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
26,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
27,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
28,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
29,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
30,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
31,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
32,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
33,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
34,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
35,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
36,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
37,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
38,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
39,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
40,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
41,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
42,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
43,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
44,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
45,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
46,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
47,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
48,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
49,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
50,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
51,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
52,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
53,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
54,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
55,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
56,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
57,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
58,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
59,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
60,1069.2121835016637,1035.5382526736269,1102.8236999603891,0.882487102222717,0.8546939194518659,0.9102287705451164
