iteration,mean_residual,p25_residual,p75_residual,mean_residual_norm,p25_residual_norm,p75_residual_norm
0,1211.5895867584275,1169.333933479674,1250.584800020933,1.0,0.9651237896556975,1.0321851670637383
1,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
2,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
3,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
4,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
5,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
6,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
7,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
8,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
9,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
10,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
11,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
12,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
13,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
14,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
15,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
16,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
17,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
18,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
19,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
20,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
21,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
22,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
23,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
24,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
25,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
26,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
27,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
28,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
29,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
30,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
31,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
32,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
33,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
34,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
35,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
36,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
37,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
38,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
39,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
40,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
41,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
42,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
43,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
44,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
45,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
46,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
47,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
48,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
49,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
50,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
51,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
52,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
53,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
54,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
55,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
56,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
57,1134.7063710937496,1096.9674666967542,1169.2792350676852,0.936543515638512,0.9053952581679565,0.965078643665185
