source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
baseline,serial_emulated,48,21,5,11.440631936758273,0.0
baseline,serial_emulated,48,21,6,11.839148153182606,0.0
baseline,serial_emulated,48,21,7,11.440631936758273,0.0
baseline,serial_emulated,48,21,8,13.190018717476084,0.0
baseline,serial_emulated,48,21,9,11.66318145706882,0.0
baseline,serial_emulated,48,21,10,11.440631936758273,0.0
baseline,serial_emulated,48,21,11,11.748365585676448,0.0
baseline,serial_emulated,48,22,0,13.190018717476084,0.0
baseline,serial_emulated,48,22,1,11.456458948829152,0.0
baseline,serial_emulated,48,22,2,13.190018717476084,0.0
baseline,serial_emulated,48,22,3,11.66318145706882,0.0
baseline,serial_emulated,48,22,4,11.748365585676448,0.0
baseline,serial_emulated,48,22,5,11.456458948829152,0.0
baseline,serial_emulated,48,22,6,11.839148153182606,0.0
baseline,serial_emulated,48,22,7,11.456458948829152,0.0
baseline,serial_emulated,48,22,8,13.190018717476084,0.0
baseline,serial_emulated,48,22,9,11.66318145706882,0.0
baseline,serial_emulated,48,22,10,11.456458948829152,0.0
baseline,serial_emulated,48,22,11,11.748365585676448,0.0
baseline,serial_emulated,48,23,0,13.190018717476084,0.0
baseline,serial_emulated,48,23,1,11.456458948829152,0.0
baseline,serial_emulated,48,23,2,13.190018717476084,0.0
baseline,serial_emulated,48,23,3,11.66318145706882,0.0
baseline,serial_emulated,48,23,4,11.748365585676448,0.0
baseline,serial_emulated,48,23,5,11.456458948829152,0.0
baseline,serial_emulated,48,23,6,11.839148153182606,0.0
baseline,serial_emulated,48,23,7,11.456458948829152,0.0
baseline,serial_emulated,48,23,8,13.190018717476084,0.0
baseline,serial_emulated,48,23,9,11.66318145706882,0.0
baseline,serial_emulated,48,23,10,11.456458948829152,0.0
baseline,serial_emulated,48,23,11,11.748365585676448,0.0
baseline,serial_emulated,48,24,0,13.190018717476084,0.0
baseline,serial_emulated,48,24,1,11.456458948829152,0.0
baseline,serial_emulated,48,24,2,13.190018717476084,0.0
baseline,serial_emulated,48,24,3,11.66318145706882,0.0
baseline,serial_emulated,48,24,4,11.748365585676448,0.0
baseline,serial_emulated,48,24,5,11.456458948829152,0.0
