source,mode,cluster_size,iteration,cluster_id,max_residual,snr_db
rl,ppo | LDPC-DiscreteMI-v0,48,28,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,28,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,29,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,30,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,31,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,32,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,33,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,34,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,35,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,36,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,37,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,38,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,39,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,40,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,41,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,42,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,43,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,44,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,45,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,46,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,47,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,48,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,49,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,50,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,51,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,52,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,53,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,54,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,55,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,2,3.005980979398517,0.0
