source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
baseline,layered,384,2,25,3.1062974692780063,0.0
baseline,layered,384,2,26,3.50549832269861,0.0
baseline,layered,384,2,27,3.2323556375258686,0.0
baseline,layered,384,2,28,3.3912542032555195,0.0
baseline,layered,384,2,29,3.1019252006845877,0.0
baseline,layered,384,2,30,3.658471518256748,0.0
baseline,layered,384,2,31,2.8717284757966848,0.0
baseline,layered,384,2,32,3.4201275427152775,0.0
baseline,layered,384,2,33,3.4057614249128636,0.0
baseline,layered,384,2,34,3.3486243898776884,0.0
baseline,layered,384,2,35,3.472948583474635,0.0
baseline,layered,384,2,36,3.477424138961357,0.0
baseline,layered,384,2,37,2.9154096467632287,0.0
baseline,layered,384,2,38,3.472948583474635,0.0
baseline,layered,384,2,39,3.401873886147713,0.0
baseline,layered,384,2,40,3.352511928642839,0.0
baseline,layered,384,2,41,3.472948583474635,0.0
baseline,layered,384,3,0,5.017242922876991,0.0
baseline,layered,384,3,1,4.879793496173875,0.0
baseline,layered,384,3,2,5.007810481194011,0.0
baseline,layered,384,3,3,4.752399379604223,0.0
baseline,layered,384,3,4,4.833974588772562,0.0
baseline,layered,384,3,5,4.738717577577156,0.0
baseline,layered,384,3,6,4.7240811379850465,0.0
baseline,layered,384,3,7,4.624521909117212,0.0
baseline,layered,384,3,8,4.889791345453314,0.0
baseline,layered,384,3,9,4.794023206292451,0.0
baseline,layered,384,3,10,4.729700448446934,0.0
baseline,layered,384,3,11,4.68782198553457,0.0
baseline,layered,384,3,12,4.899199968025032,0.0
baseline,layered,384,3,13,4.828787101210042,0.0
baseline,layered,384,3,14,4.706601971471889,0.0
baseline,layered,384,3,15,4.877199234025379,0.0
baseline,layered,384,3,16,4.802479838637167,0.0
baseline,layered,384,3,17,4.714712937881056,0.0
baseline,layered,384,3,18,4.724865997824087,0.0
baseline,layered,384,3,19,4.916986040360732,0.0
baseline,layered,384,3,20,3.713002899061211,0.0
baseline,layered,384,3,21,3.710505787213505,0.0
baseline,layered,384,3,22,3.209461616780019,0.0
baseline,layered,384,3,23,3.8050651903544606,0.0
baseline,layered,384,3,24,3.6172139949518716,0.0
baseline,layered,384,3,25,3.2637049685398742,0.0
baseline,layered,384,3,26,3.7037933501020848,0.0
baseline,layered,384,3,27,3.389763136787737,0.0
baseline,layered,384,3,28,3.5147315018106267,0.0
baseline,layered,384,3,29,3.4191409912485,0.0
baseline,layered,384,3,30,3.658471518256748,0.0
baseline,layered,384,3,31,3.2041146065769013,0.0
baseline,layered,384,3,32,3.6602396518859677,0.0
baseline,layered,384,3,33,3.525350286700687,0.0
baseline,layered,384,3,34,3.7145487985784342,0.0
baseline,layered,384,3,35,3.596425882029742,0.0
baseline,layered,384,3,36,3.595479763407759,0.0
baseline,layered,384,3,37,3.2426111951870666,0.0
baseline,layered,384,3,38,3.596425882029742,0.0
baseline,layered,384,3,39,3.6419859953184037,0.0
baseline,layered,384,3,40,3.5979130899607177,0.0
baseline,layered,384,3,41,3.596425882029742,0.0
baseline,layered,384,4,0,5.262925196736255,0.0
baseline,layered,384,4,1,5.12035233611556,0.0
baseline,layered,384,4,2,5.255963987958797,0.0
baseline,layered,384,4,3,5.15128811367194,0.0
baseline,layered,384,4,4,4.932795808138535,0.0
baseline,layered,384,4,5,4.941940218350559,0.0
baseline,layered,384,4,6,4.925213326054331,0.0
baseline,layered,384,4,7,4.892616371658143,0.0
baseline,layered,384,4,8,4.988612564819287,0.0
baseline,layered,384,4,9,5.032164439841066,0.0
baseline,layered,384,4,10,4.972138439539007,0.0
baseline,layered,384,4,11,4.927868015706787,0.0
baseline,layered,384,4,12,4.998021187391006,0.0
baseline,layered,384,4,13,5.0666615220741225,0.0
baseline,layered,384,4,14,4.941234736881653,0.0
baseline,layered,384,4,15,4.974840482532339,0.0
baseline,layered,384,4,16,4.958085246377785,0.0
baseline,layered,384,4,17,4.872928695005795,0.0
baseline,layered,384,4,18,4.929092267323205,0.0
baseline,layered,384,4,19,5.113448508233666,0.0
baseline,layered,384,4,20,3.9131468573696964,0.0
baseline,layered,384,4,21,3.9090275939276324,0.0
baseline,layered,384,4,22,3.4772959556557907,0.0
baseline,layered,384,4,23,3.9040136673944112,0.0
baseline,layered,384,4,24,3.913775289418499,0.0
baseline,layered,384,4,25,3.395636271259809,0.0
baseline,layered,384,4,26,3.9489345758591474,0.0
baseline,layered,384,4,27,3.5193124764476544,0.0
baseline,layered,384,4,28,3.8145557330074062,0.0
baseline,layered,384,4,29,3.5542379765051817,0.0
baseline,layered,384,4,30,3.981473771772576,0.0
baseline,layered,384,4,31,3.465619875933256,0.0
baseline,layered,384,4,32,3.759188128925919,0.0
baseline,layered,384,4,33,3.832110334752682,0.0
baseline,layered,384,4,34,3.811856531229727,0.0
baseline,layered,384,4,35,3.794195578435667,0.0
baseline,layered,384,4,36,3.8045985629527936,0.0
baseline,layered,384,4,37,3.502543170064737,0.0
baseline,layered,384,4,38,3.794195578435667,0.0
baseline,layered,384,4,39,3.7490502600725826,0.0
baseline,layered,384,4,40,3.894916605909826,0.0
baseline,layered,384,4,41,3.794195578435667,0.0
baseline,layered,384,5,0,5.9032137031679826,0.0
baseline,layered,384,5,1,5.464842791485911,0.0
baseline,layered,384,5,2,5.67838431337968,0.0
baseline,layered,384,5,3,5.319028463446972,0.0
baseline,layered,384,5,4,6.735156884135801,0.0
baseline,layered,384,5,5,5.795658226926196,0.0
baseline,layered,384,5,6,5.499364085004917,0.0
baseline,layered,384,5,7,5.462674529297654,0.0
baseline,layered,384,5,8,5.833453215661052,0.0
baseline,layered,384,5,9,5.71623422900848,0.0
baseline,layered,384,5,10,5.648010960212419,0.0
baseline,layered,384,5,11,5.268259836830136,0.0
baseline,layered,384,5,12,5.853108423850274,0.0
baseline,layered,384,5,13,5.742534042747534,0.0
baseline,layered,384,5,14,5.625304526049068,0.0
baseline,layered,384,5,15,5.836066620958216,0.0
baseline,layered,384,5,16,5.6421550355451995,0.0
baseline,layered,384,5,17,5.556998484173209,0.0
baseline,layered,384,5,18,5.354582043727393,0.0
baseline,layered,384,5,19,5.958289159075432,0.0
baseline,layered,384,5,20,4.768234093828965,0.0
baseline,layered,384,5,21,4.334517370331819,0.0
baseline,layered,384,5,22,4.036430454905895,0.0
baseline,layered,384,5,23,4.3295034437985995,0.0
baseline,layered,384,5,24,4.333126163856078,0.0
baseline,layered,384,5,25,3.962955973132059,0.0
baseline,layered,384,5,26,3.9489345758591474,0.0
