source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
baseline,residual,384,4,1,5.819903945190282,0.0
baseline,residual,384,4,2,5.775266578997342,0.0
baseline,residual,384,4,3,5.131398476887177,0.0
baseline,residual,384,4,4,8.605822095598272,0.0
baseline,residual,384,4,5,6.969530366199836,0.0
baseline,residual,384,4,6,6.347042335525182,0.0
baseline,residual,384,4,7,6.065160399355843,0.0
baseline,residual,384,4,8,6.558660121851119,0.0
baseline,residual,384,4,9,6.35361386216959,0.0
baseline,residual,384,4,10,6.7666240964109825,0.0
baseline,residual,384,4,11,5.657795125992548,0.0
baseline,residual,384,4,12,7.32476041814282,0.0
baseline,residual,384,4,13,6.0554578817842515,0.0
baseline,residual,384,4,14,6.373041430986189,0.0
baseline,residual,384,4,15,7.700234613961325,0.0
baseline,residual,384,4,16,6.090804172574916,0.0
baseline,residual,384,4,17,6.079179097528629,0.0
baseline,residual,384,4,18,6.948225630165742,0.0
baseline,residual,384,4,19,6.957974657495348,0.0
baseline,residual,384,4,20,5.460728341649463,0.0
baseline,residual,384,4,21,4.471586286862173,0.0
baseline,residual,384,4,22,4.104177263211209,0.0
baseline,residual,384,4,23,4.940340517675689,0.0
baseline,residual,384,4,24,4.148731319220544,0.0
baseline,residual,384,4,25,4.617180994711308,0.0
baseline,residual,384,4,26,3.7265750293966238,0.0
baseline,residual,384,4,27,5.197159931820715,0.0
baseline,residual,384,4,28,4.14142610821658,0.0
baseline,residual,384,4,29,4.6116895445019095,0.0
baseline,residual,384,4,30,3.7650844841714455,0.0
baseline,residual,384,4,31,4.066042175295619,0.0
baseline,residual,384,4,32,4.512508323797239,0.0
baseline,residual,384,4,33,4.051759526085725,0.0
baseline,residual,384,4,34,4.48534729937709,0.0
baseline,residual,384,4,35,5.464846929306511,0.0
baseline,residual,384,4,36,4.972056657819306,0.0
baseline,residual,384,4,37,3.353903453173002,0.0
baseline,residual,384,4,38,5.464846929306511,0.0
baseline,residual,384,4,39,4.956945783258348,0.0
baseline,residual,384,4,40,3.5801610422044674,0.0
baseline,residual,384,4,41,5.464846929306511,0.0
baseline,residual,384,5,0,7.242179006566708,0.0
baseline,residual,384,5,1,6.3323162646361295,0.0
baseline,residual,384,5,2,6.701538315449022,0.0
baseline,residual,384,5,3,5.360003546602675,0.0
baseline,residual,384,5,4,9.698674342097023,0.0
baseline,residual,384,5,5,7.698098530532336,0.0
baseline,residual,384,5,6,6.694602050331852,0.0
baseline,residual,384,5,7,6.446168848881675,0.0
baseline,residual,384,5,8,9.127325877111831,0.0
baseline,residual,384,5,9,6.810824001600587,0.0
baseline,residual,384,5,10,7.640905893609984,0.0
baseline,residual,384,5,11,6.074866783760552,0.0
baseline,residual,384,5,12,7.896273092431567,0.0
baseline,residual,384,5,13,6.929739678983252,0.0
baseline,residual,384,5,14,6.830251570417186,0.0
baseline,residual,384,5,15,8.22157418617133,0.0
baseline,residual,384,5,16,7.1557672931296015,0.0
baseline,residual,384,5,17,7.144142218083315,0.0
baseline,residual,384,5,18,7.469565202375747,0.0
baseline,residual,384,5,19,8.0508269039941,0.0
baseline,residual,384,5,20,6.032241015938209,0.0
baseline,residual,384,5,21,4.9929258590721775,0.0
baseline,residual,384,5,22,4.866194162262872,0.0
baseline,residual,384,5,23,5.461680089885694,0.0
baseline,residual,384,5,24,4.72024399350929,0.0
baseline,residual,384,5,25,5.31230042432465,0.0
baseline,residual,384,5,26,4.334328010520313,0.0
baseline,residual,384,5,27,5.892279361434055,0.0
baseline,residual,384,5,28,4.712938782505327,0.0
baseline,residual,384,5,29,5.30680897411525,0.0
baseline,residual,384,5,30,3.7650844841714455,0.0
baseline,residual,384,5,31,4.828059074347283,0.0
baseline,residual,384,5,32,5.7935391224118575,0.0
baseline,residual,384,5,33,4.051759526085725,0.0
baseline,residual,384,5,34,5.766378097991708,0.0
baseline,residual,384,5,35,6.036359603595258,0.0
baseline,residual,384,5,36,5.493396230029311,0.0
baseline,residual,384,5,37,3.353903453173002,0.0
baseline,residual,384,5,38,6.036359603595258,0.0
baseline,residual,384,5,39,6.237976581872966,0.0
baseline,residual,384,5,40,3.5801610422044674,0.0
baseline,residual,384,5,41,6.036359603595258,0.0
baseline,residual,384,6,0,8.302319999672891,0.0
baseline,residual,384,6,1,6.596273654434381,0.0
baseline,residual,384,6,2,7.761679308555206,0.0
baseline,residual,384,6,3,5.944158951289371,0.0
baseline,residual,384,6,4,11.021119744136262,0.0
baseline,residual,384,6,5,8.579728798558495,0.0
baseline,residual,384,6,6,7.134531033328939,0.0
baseline,residual,384,6,7,6.887870133910746,0.0
baseline,residual,384,6,8,10.449771279151067,0.0
baseline,residual,384,6,9,7.979134810973978,0.0
baseline,residual,384,6,10,8.698862215241375,0.0
baseline,residual,384,6,11,6.6027815633570555,0.0
baseline,residual,384,6,12,8.558825019975174,0.0
baseline,residual,384,6,13,7.987696000614643,0.0
baseline,residual,384,6,14,7.360293112452071,0.0
baseline,residual,384,6,15,9.679304244840091,0.0
baseline,residual,384,6,16,7.6858088351644875,0.0
baseline,residual,384,6,17,7.674183760118201,0.0
baseline,residual,384,6,18,8.129458676871378,0.0
baseline,residual,384,6,19,11.252132236986597,0.0
baseline,residual,384,6,20,6.694792943481816,0.0
baseline,residual,384,6,21,5.652819333567809,0.0
baseline,residual,384,6,22,5.749596732321014,0.0
baseline,residual,384,6,23,6.1215735643813245,0.0
baseline,residual,384,6,24,5.382795921052897,0.0
baseline,residual,384,6,25,6.192158390318823,0.0
baseline,residual,384,6,26,4.334328010520313,0.0
baseline,residual,384,6,27,6.772137327428229,0.0
baseline,residual,384,6,28,5.3754907100489335,0.0
baseline,residual,384,6,29,6.186666940109424,0.0
baseline,residual,384,6,30,3.7650844841714455,0.0
baseline,residual,384,6,31,5.711461644405425,0.0
baseline,residual,384,6,32,6.453432596907487,0.0
baseline,residual,384,6,33,4.849596110258855,0.0
baseline,residual,384,6,34,6.426271572487338,0.0
baseline,residual,384,6,35,6.698911531138866,0.0
baseline,residual,384,6,36,6.1532897045249415,0.0
baseline,residual,384,6,37,4.4176855654038425,0.0
baseline,residual,384,6,38,6.698911531138866,0.0
baseline,residual,384,6,39,6.897870056368596,0.0
baseline,residual,384,6,40,4.377997626377598,0.0
baseline,residual,384,6,41,6.698911531138866,0.0
baseline,residual,384,7,0,8.302319999673076,0.0
baseline,residual,384,7,1,6.596273654434685,0.0
baseline,residual,384,7,2,7.7616793085555855,0.0
baseline,residual,384,7,3,5.944158951289527,0.0
baseline,residual,384,7,4,11.021119744136628,0.0
baseline,residual,384,7,5,8.57972879855874,0.0
baseline,residual,384,7,6,7.134531033329186,0.0
baseline,residual,384,7,7,6.887870133910746,0.0
baseline,residual,384,7,8,10.449771279151436,0.0
baseline,residual,384,7,9,7.979134810973978,0.0
baseline,residual,384,7,10,8.69886221524167,0.0
baseline,residual,384,7,11,6.602781563357351,0.0
baseline,residual,384,7,12,8.558825019975174,0.0
baseline,residual,384,7,13,7.987696000614938,0.0
baseline,residual,384,7,14,7.360293112452071,0.0
baseline,residual,384,7,15,9.679304244840461,0.0
baseline,residual,384,7,16,7.6858088351644875,0.0
baseline,residual,384,7,17,7.674183760118201,0.0
baseline,residual,384,7,18,8.129458676871746,0.0
baseline,residual,384,7,19,11.252132236986967,0.0
baseline,residual,384,7,20,6.694792943482206,0.0
baseline,residual,384,7,21,5.652819333568178,0.0
baseline,residual,384,7,22,5.749596732321014,0.0
baseline,residual,384,7,23,6.121573564381694,0.0
baseline,residual,384,7,24,5.382795921052897,0.0
baseline,residual,384,7,25,6.192158390319315,0.0
baseline,residual,384,7,26,4.334328010520313,0.0
baseline,residual,384,7,27,6.772137327428721,0.0
baseline,residual,384,7,28,5.3754907100489335,0.0
baseline,residual,384,7,29,7.551348802963885,0.0
baseline,residual,384,7,30,3.7650844841714455,0.0
baseline,residual,384,7,31,5.711461644405425,0.0
baseline,residual,384,7,32,6.453432596907857,0.0
baseline,residual,384,7,33,4.849596110258855,0.0
baseline,residual,384,7,34,6.426271572487707,0.0
baseline,residual,384,7,35,6.698911531138866,0.0
baseline,residual,384,7,36,6.15328970452531,0.0
baseline,residual,384,7,37,4.4176855654038425,0.0
baseline,residual,384,7,38,6.698911531138866,0.0
baseline,residual,384,7,39,6.897870056368966,0.0
baseline,residual,384,7,40,4.377997626377598,0.0
baseline,residual,384,7,41,6.698911531138866,0.0
baseline,residual,384,8,0,8.302319999673513,0.0
baseline,residual,384,8,1,6.596273654435034,0.0
baseline,residual,384,8,2,7.761679308555799,0.0
baseline,residual,384,8,3,5.9441589512897055,0.0
baseline,residual,384,8,4,11.021119744137058,0.0
baseline,residual,384,8,5,8.579728798559026,0.0
baseline,residual,384,8,6,7.13453103332947,0.0
baseline,residual,384,8,7,6.887870133910746,0.0
baseline,residual,384,8,8,10.449771279151866,0.0
baseline,residual,384,8,9,7.979134810973978,0.0
baseline,residual,384,8,10,8.698862215242368,0.0
baseline,residual,384,8,11,6.602781563357694,0.0
baseline,residual,384,8,12,8.558825019975174,0.0
baseline,residual,384,8,13,7.987696000615282,0.0
baseline,residual,384,8,14,7.360293112452427,0.0
baseline,residual,384,8,15,9.679304244840887,0.0
baseline,residual,384,8,16,7.6858088351644875,0.0
baseline,residual,384,8,17,7.674183760118201,0.0
baseline,residual,384,8,18,8.129458676872618,0.0
baseline,residual,384,8,19,11.252132236987393,0.0
baseline,residual,384,8,20,6.694792943482206,0.0
baseline,residual,384,8,21,5.652819333568605,0.0
baseline,residual,384,8,22,5.749596732321014,0.0
baseline,residual,384,8,23,6.121573564382121,0.0
baseline,residual,384,8,24,5.382795921052897,0.0
baseline,residual,384,8,25,6.192158390319886,0.0
baseline,residual,384,8,26,4.334328010520313,0.0
baseline,residual,384,8,27,8.639299886433696,0.0
baseline,residual,384,8,28,5.3754907100489335,0.0
baseline,residual,384,8,29,7.551348802964457,0.0
baseline,residual,384,8,30,3.7650844841714455,0.0
baseline,residual,384,8,31,5.711461644405425,0.0
baseline,residual,384,8,32,6.453432596908283,0.0
baseline,residual,384,8,33,4.849596110258855,0.0
baseline,residual,384,8,34,6.426271572488136,0.0
baseline,residual,384,8,35,6.698911531138866,0.0
baseline,residual,384,8,36,6.153289704525737,0.0
baseline,residual,384,8,37,4.4176855654038425,0.0
baseline,residual,384,8,38,6.698911531138866,0.0
baseline,residual,384,8,39,6.897870056369392,0.0
baseline,residual,384,8,40,4.377997626377598,0.0
baseline,residual,384,8,41,6.698911531138866,0.0
baseline,residual,384,9,0,8.302319999673918,0.0
baseline,residual,384,9,1,6.596273654435034,0.0
baseline,residual,384,9,2,7.761679308555995,0.0
baseline,residual,384,9,3,5.94415895129003,0.0
baseline,residual,384,9,4,11.02111974413745,0.0
baseline,residual,384,9,5,8.579728798559287,0.0
baseline,residual,384,9,6,7.13453103332947,0.0
baseline,residual,384,9,7,6.887870133911008,0.0
baseline,residual,384,9,8,10.449771279152257,0.0
baseline,residual,384,9,9,7.979134810974291,0.0
baseline,residual,384,9,10,8.698862215242682,0.0
baseline,residual,384,9,11,6.602781563357694,0.0
baseline,residual,384,9,12,8.558825019975567,0.0
baseline,residual,384,9,13,7.987696000615594,0.0
baseline,residual,384,9,14,7.360293112452741,0.0
baseline,residual,384,9,15,9.679304244840887,0.0
baseline,residual,384,9,16,7.685808835164801,0.0
baseline,residual,384,9,17,7.674183760118513,0.0
baseline,residual,384,9,18,8.129458676872618,0.0
baseline,residual,384,9,19,11.252132236987785,0.0
baseline,residual,384,9,20,6.694792943482599,0.0
baseline,residual,384,9,21,5.652819333568605,0.0
baseline,residual,384,9,22,7.125694532865976,0.0
baseline,residual,384,9,23,6.121573564382121,0.0
baseline,residual,384,9,24,5.382795921053707,0.0
baseline,residual,384,9,25,6.192158390319886,0.0
baseline,residual,384,9,26,4.334328010520648,0.0
baseline,residual,384,9,27,8.639299886433696,0.0
baseline,residual,384,9,28,5.3754907100497435,0.0
baseline,residual,384,9,29,7.551348802964457,0.0
baseline,residual,384,9,30,3.76508448417178,0.0
baseline,residual,384,9,31,5.711461644405947,0.0
baseline,residual,384,9,32,6.453432596908283,0.0
baseline,residual,384,9,33,4.849596110259274,0.0
baseline,residual,384,9,34,6.426271572488136,0.0
baseline,residual,384,9,35,6.698911531139259,0.0
baseline,residual,384,9,36,6.153289704526156,0.0
baseline,residual,384,9,37,4.4176855654038425,0.0
baseline,residual,384,9,38,6.698911531139259,0.0
baseline,residual,384,9,39,6.897870056369392,0.0
baseline,residual,384,9,40,4.377997626378016,0.0
baseline,residual,384,9,41,6.698911531139259,0.0
baseline,residual,384,10,0,8.30231999967411,0.0
baseline,residual,384,10,1,6.596273654435353,0.0
baseline,residual,384,10,2,7.761679308556185,0.0
baseline,residual,384,10,3,5.944158951290195,0.0
baseline,residual,384,10,4,11.02111974413783,0.0
baseline,residual,384,10,5,8.57972879855982,0.0
baseline,residual,384,10,6,7.134531033330002,0.0
baseline,residual,384,10,7,6.887870133911286,0.0
baseline,residual,384,10,8,10.449771279152637,0.0
baseline,residual,384,10,9,7.979134810974291,0.0
baseline,residual,384,10,10,8.698862215242986,0.0
baseline,residual,384,10,11,6.602781563357998,0.0
baseline,residual,384,10,12,8.558825019975567,0.0
baseline,residual,384,10,13,7.987696000615899,0.0
baseline,residual,384,10,14,7.360293112452741,0.0
baseline,residual,384,10,15,9.67930424484127,0.0
baseline,residual,384,10,16,7.685808835164801,0.0
baseline,residual,384,10,17,7.674183760118847,0.0
baseline,residual,384,10,18,8.129458676873,0.0
baseline,residual,384,10,19,11.252132236988166,0.0
baseline,residual,384,10,20,6.694792943482599,0.0
baseline,residual,384,10,21,5.652819333568986,0.0
baseline,residual,384,10,22,7.125694532865976,0.0
baseline,residual,384,10,23,6.121573564382918,0.0
baseline,residual,384,10,24,5.382795921053707,0.0
baseline,residual,384,10,25,7.54596062021387,0.0
baseline,residual,384,10,26,4.334328010520648,0.0
baseline,residual,384,10,27,8.639299886434204,0.0
baseline,residual,384,10,28,5.375490710050161,0.0
baseline,residual,384,10,29,7.551348802964963,0.0
baseline,residual,384,10,30,3.7650844841721125,0.0
baseline,residual,384,10,31,5.711461644405947,0.0
baseline,residual,384,10,32,6.4534325969090816,0.0
baseline,residual,384,10,33,4.849596110259274,0.0
baseline,residual,384,10,34,6.426271572488516,0.0
baseline,residual,384,10,35,6.698911531139674,0.0
baseline,residual,384,10,36,6.153289704526537,0.0
baseline,residual,384,10,37,4.4176855654038425,0.0
baseline,residual,384,10,38,6.698911531139674,0.0
baseline,residual,384,10,39,6.897870056369773,0.0
baseline,residual,384,10,40,4.377997626378016,0.0
baseline,residual,384,10,41,6.698911531139674,0.0
baseline,residual,384,11,0,8.302319999674298,0.0
baseline,residual,384,11,1,6.596273654435353,0.0
baseline,residual,384,11,2,7.761679308556579,0.0
baseline,residual,384,11,3,5.94415895129051,0.0
baseline,residual,384,11,4,11.021119744138211,0.0
baseline,residual,384,11,5,8.579728798560073,0.0
baseline,residual,384,11,6,7.134531033330002,0.0
baseline,residual,384,11,7,6.88787013391181,0.0
baseline,residual,384,11,8,10.449771279153017,0.0
baseline,residual,384,11,9,7.979134810974596,0.0
baseline,residual,384,11,10,8.69886221524329,0.0
baseline,residual,384,11,11,6.602781563358324,0.0
baseline,residual,384,11,12,8.558825019975947,0.0
baseline,residual,384,11,13,7.987696000616529,0.0
baseline,residual,384,11,14,7.3602931124533715,0.0
baseline,residual,384,11,15,9.67930424484127,0.0
baseline,residual,384,11,16,7.685808835165105,0.0
baseline,residual,384,11,17,7.674183760119152,0.0
baseline,residual,384,11,18,8.129458676873,0.0
baseline,residual,384,11,19,11.252132236988546,0.0
baseline,residual,384,11,20,6.694792943482978,0.0
baseline,residual,384,11,21,5.6528193335693935,0.0
baseline,residual,384,11,22,7.125694532866485,0.0
baseline,residual,384,11,23,6.121573564382918,0.0
baseline,residual,384,11,24,5.382795921054087,0.0
baseline,residual,384,11,25,7.54596062021387,0.0
baseline,residual,384,11,26,4.334328010520974,0.0
baseline,residual,384,11,27,8.639299886434204,0.0
baseline,residual,384,11,28,5.375490710050539,0.0
baseline,residual,384,11,29,7.551348802964963,0.0
baseline,residual,384,11,30,3.7650844841721125,0.0
baseline,residual,384,11,31,7.03484492122909,0.0
baseline,residual,384,11,32,6.4534325969090816,0.0
baseline,residual,384,11,33,4.849596110259274,0.0
baseline,residual,384,11,34,6.426271572488923,0.0
baseline,residual,384,11,35,6.698911531140054,0.0
baseline,residual,384,11,36,6.153289704526537,0.0
baseline,residual,384,11,37,4.417685565404386,0.0
baseline,residual,384,11,38,6.698911531140054,0.0
baseline,residual,384,11,39,6.897870056369773,0.0
baseline,residual,384,11,40,4.3779976263784235,0.0
baseline,residual,384,11,41,6.698911531140054,0.0
baseline,residual,384,12,0,8.302319999674486,0.0
baseline,residual,384,12,1,6.596273654435353,0.0
baseline,residual,384,12,2,7.761679308556961,0.0
baseline,residual,384,12,3,5.944158951290816,0.0
baseline,residual,384,12,4,11.021119744138211,0.0
baseline,residual,384,12,5,8.579728798560073,0.0
baseline,residual,384,12,6,7.134531033330002,0.0
baseline,residual,384,12,7,6.88787013391207,0.0
baseline,residual,384,12,8,10.449771279153017,0.0
baseline,residual,384,12,9,7.9791348109748945,0.0
baseline,residual,384,12,10,8.69886221524329,0.0
baseline,residual,384,12,11,6.602781563358636,0.0
baseline,residual,384,12,12,8.558825019975947,0.0
baseline,residual,384,12,13,7.9876960006168405,0.0
baseline,residual,384,12,14,7.360293112453684,0.0
baseline,residual,384,12,15,9.679304244841644,0.0
baseline,residual,384,12,16,7.685808835165105,0.0
baseline,residual,384,12,17,7.674183760119152,0.0
baseline,residual,384,12,18,8.129458676873,0.0
baseline,residual,384,12,19,11.25213223698892,0.0
baseline,residual,384,12,20,6.694792943482978,0.0
baseline,residual,384,12,21,5.652819333569783,0.0
baseline,residual,384,12,22,7.125694532866485,0.0
baseline,residual,384,12,23,6.121573564382918,0.0
