source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
baseline,parallel,24,2,11,36.74639582014156,0.0
baseline,parallel,24,2,12,43.94127109508291,0.0
baseline,parallel,24,2,13,36.74639582014156,0.0
baseline,parallel,24,2,14,36.74639582014156,0.0
baseline,parallel,24,2,15,43.94127109508291,0.0
baseline,parallel,24,2,16,43.94127109508291,0.0
baseline,parallel,24,2,17,42.235825646738924,0.0
baseline,parallel,24,2,18,36.74639582014156,0.0
baseline,parallel,24,2,19,43.94127109508291,0.0
baseline,parallel,24,2,20,36.74639582014156,0.0
baseline,parallel,24,2,21,43.94127109508291,0.0
baseline,parallel,24,2,22,43.94127109508291,0.0
baseline,parallel,24,2,23,36.74639582014156,0.0
baseline,parallel,24,3,0,68.11909849180175,0.0
baseline,parallel,24,3,1,53.00304051668793,0.0
baseline,parallel,24,3,2,68.11909849180175,0.0
baseline,parallel,24,3,3,53.00304051668793,0.0
baseline,parallel,24,3,4,53.756333190670155,0.0
baseline,parallel,24,3,5,68.11909849180175,0.0
baseline,parallel,24,3,6,68.11909849180175,0.0
baseline,parallel,24,3,7,54.07666017837511,0.0
baseline,parallel,24,3,8,68.11909849180175,0.0
baseline,parallel,24,3,9,53.00304051668793,0.0
baseline,parallel,24,3,10,68.11909849180175,0.0
baseline,parallel,24,3,11,53.00304051668793,0.0
baseline,parallel,24,3,12,68.11909849180175,0.0
baseline,parallel,24,3,13,54.07666017837511,0.0
baseline,parallel,24,3,14,54.07666017837511,0.0
baseline,parallel,24,3,15,68.11909849180175,0.0
baseline,parallel,24,3,16,68.11909849180175,0.0
baseline,parallel,24,3,17,53.756333190670155,0.0
baseline,parallel,24,3,18,53.00304051668793,0.0
baseline,parallel,24,3,19,68.11909849180175,0.0
baseline,parallel,24,3,20,53.00304051668793,0.0
baseline,parallel,24,3,21,68.11909849180175,0.0
baseline,parallel,24,3,22,68.11909849180175,0.0
baseline,parallel,24,3,23,53.00304051668793,0.0
baseline,parallel,24,4,0,86.9345418141176,0.0
baseline,parallel,24,4,1,70.60252885370909,0.0
baseline,parallel,24,4,2,86.9345418141176,0.0
baseline,parallel,24,4,3,70.60252885370909,0.0
baseline,parallel,24,4,4,73.11589820599936,0.0
baseline,parallel,24,4,5,86.9345418141176,0.0
baseline,parallel,24,4,6,86.9345418141176,0.0
baseline,parallel,24,4,7,70.60252885370909,0.0
baseline,parallel,24,4,8,86.9345418141176,0.0
baseline,parallel,24,4,9,70.60252885370909,0.0
baseline,parallel,24,4,10,86.9345418141176,0.0
baseline,parallel,24,4,11,70.60252885370909,0.0
baseline,parallel,24,4,12,86.9345418141176,0.0
baseline,parallel,24,4,13,70.60252885370909,0.0
baseline,parallel,24,4,14,70.60252885370909,0.0
baseline,parallel,24,4,15,86.9345418141176,0.0
baseline,parallel,24,4,16,86.9345418141176,0.0
baseline,parallel,24,4,17,73.11589820599936,0.0
baseline,parallel,24,4,18,70.60252885370909,0.0
baseline,parallel,24,4,19,86.9345418141176,0.0
baseline,parallel,24,4,20,70.60252885370909,0.0
baseline,parallel,24,4,21,86.9345418141176,0.0
baseline,parallel,24,4,22,86.9345418141176,0.0
baseline,parallel,24,4,23,70.60252885370909,0.0
baseline,parallel,24,5,0,101.37540416465377,0.0
baseline,parallel,24,5,1,92.92714311723944,0.0
baseline,parallel,24,5,2,101.37540416465377,0.0
baseline,parallel,24,5,3,92.92714311723944,0.0
baseline,parallel,24,5,4,94.55187150205829,0.0
baseline,parallel,24,5,5,101.37540416465377,0.0
baseline,parallel,24,5,6,101.37540416465377,0.0
baseline,parallel,24,5,7,92.92714311723944,0.0
baseline,parallel,24,5,8,101.37540416465377,0.0
baseline,parallel,24,5,9,92.92714311723944,0.0
baseline,parallel,24,5,10,101.37540416465377,0.0
baseline,parallel,24,5,11,92.92714311723944,0.0
baseline,parallel,24,5,12,101.37540416465377,0.0
baseline,parallel,24,5,13,92.92714311723944,0.0
baseline,parallel,24,5,14,92.92714311723944,0.0
baseline,parallel,24,5,15,101.37540416465377,0.0
baseline,parallel,24,5,16,101.37540416465377,0.0
baseline,parallel,24,5,17,94.55187150205829,0.0
baseline,parallel,24,5,18,92.92714311723944,0.0
baseline,parallel,24,5,19,101.37540416465377,0.0
baseline,parallel,24,5,20,92.92714311723944,0.0
baseline,parallel,24,5,21,101.37540416465377,0.0
baseline,parallel,24,5,22,101.37540416465377,0.0
baseline,parallel,24,5,23,92.92714311723944,0.0
