source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
baseline,residual,24,10,10,21.27007250406068,0.0
baseline,residual,24,10,11,23.05247337141547,0.0
baseline,residual,24,10,12,21.27007250406068,0.0
baseline,residual,24,10,13,23.05247337141547,0.0
baseline,residual,24,10,14,23.05247337141547,0.0
baseline,residual,24,10,15,21.30657950520587,0.0
baseline,residual,24,10,16,23.05247337141547,0.0
baseline,residual,24,10,17,21.30657950520587,0.0
baseline,residual,24,10,18,23.05247337141547,0.0
baseline,residual,24,10,19,21.27007250406068,0.0
baseline,residual,24,10,20,23.05247337141547,0.0
baseline,residual,24,10,21,21.27007250406068,0.0
baseline,residual,24,10,22,21.27007250406068,0.0
baseline,residual,24,10,23,23.05247337141547,0.0
baseline,residual,24,11,0,23.893428908572776,0.0
baseline,residual,24,11,1,23.05247337141547,0.0
baseline,residual,24,11,2,23.893428908572776,0.0
baseline,residual,24,11,3,23.05247337141547,0.0
baseline,residual,24,11,4,23.893428908572776,0.0
baseline,residual,24,11,5,23.05247337141547,0.0
baseline,residual,24,11,6,23.893428908572776,0.0
baseline,residual,24,11,7,23.05247337141547,0.0
baseline,residual,24,11,8,23.893428908572776,0.0
baseline,residual,24,11,9,23.05247337141547,0.0
baseline,residual,24,11,10,23.893428908572776,0.0
baseline,residual,24,11,11,23.05247337141547,0.0
baseline,residual,24,11,12,23.893428908572776,0.0
baseline,residual,24,11,13,23.05247337141547,0.0
baseline,residual,24,11,14,23.05247337141547,0.0
baseline,residual,24,11,15,23.893428908572776,0.0
baseline,residual,24,11,16,23.05247337141547,0.0
baseline,residual,24,11,17,23.893428908572776,0.0
baseline,residual,24,11,18,23.05247337141547,0.0
baseline,residual,24,11,19,23.893428908572776,0.0
baseline,residual,24,11,20,23.05247337141547,0.0
baseline,residual,24,11,21,23.893428908572776,0.0
baseline,residual,24,11,22,23.893428908572776,0.0
baseline,residual,24,11,23,23.05247337141547,0.0
baseline,residual,24,12,0,25.012442472113904,0.0
baseline,residual,24,12,1,23.05247337141547,0.0
baseline,residual,24,12,2,25.012442472113904,0.0
baseline,residual,24,12,3,23.05247337141547,0.0
baseline,residual,24,12,4,25.012442472113904,0.0
baseline,residual,24,12,5,23.05247337141547,0.0
baseline,residual,24,12,6,25.012442472113904,0.0
baseline,residual,24,12,7,23.05247337141547,0.0
baseline,residual,24,12,8,25.012442472113904,0.0
baseline,residual,24,12,9,23.05247337141547,0.0
baseline,residual,24,12,10,25.012442472113904,0.0
baseline,residual,24,12,11,23.05247337141547,0.0
baseline,residual,24,12,12,25.012442472113904,0.0
baseline,residual,24,12,13,23.05247337141547,0.0
baseline,residual,24,12,14,23.05247337141547,0.0
baseline,residual,24,12,15,25.012442472113904,0.0
baseline,residual,24,12,16,23.05247337141547,0.0
baseline,residual,24,12,17,25.012442472113904,0.0
baseline,residual,24,12,18,23.05247337141547,0.0
baseline,residual,24,12,19,25.012442472113904,0.0
baseline,residual,24,12,20,23.05247337141547,0.0
baseline,residual,24,12,21,25.012442472113904,0.0
baseline,residual,24,12,22,25.012442472113904,0.0
baseline,residual,24,12,23,23.05247337141547,0.0
baseline,residual,24,13,0,26.841976929012006,0.0
baseline,residual,24,13,1,23.05247337141547,0.0
baseline,residual,24,13,2,26.841976929012006,0.0
baseline,residual,24,13,3,23.05247337141547,0.0
baseline,residual,24,13,4,26.841976929012006,0.0
baseline,residual,24,13,5,23.05247337141547,0.0
baseline,residual,24,13,6,26.841976929012006,0.0
baseline,residual,24,13,7,23.05247337141547,0.0
baseline,residual,24,13,8,26.841976929012006,0.0
baseline,residual,24,13,9,23.05247337141547,0.0
baseline,residual,24,13,10,26.841976929012006,0.0
baseline,residual,24,13,11,23.05247337141547,0.0
baseline,residual,24,13,12,26.841976929012006,0.0
baseline,residual,24,13,13,23.05247337141547,0.0
baseline,residual,24,13,14,23.05247337141547,0.0
baseline,residual,24,13,15,26.841976929012006,0.0
baseline,residual,24,13,16,23.05247337141547,0.0
baseline,residual,24,13,17,26.841976929012006,0.0
baseline,residual,24,13,18,23.05247337141547,0.0
baseline,residual,24,13,19,26.841976929012006,0.0
baseline,residual,24,13,20,23.05247337141547,0.0
baseline,residual,24,13,21,26.841976929012006,0.0
baseline,residual,24,13,22,26.841976929012006,0.0
baseline,residual,24,13,23,23.05247337141547,0.0
baseline,residual,24,14,0,26.841976929012006,0.0
baseline,residual,24,14,1,21.30657950520587,0.0
baseline,residual,24,14,2,26.841976929012006,0.0
baseline,residual,24,14,3,21.30657950520587,0.0
baseline,residual,24,14,4,26.841976929012006,0.0
baseline,residual,24,14,5,23.04804230581976,0.0
baseline,residual,24,14,6,26.841976929012006,0.0
baseline,residual,24,14,7,22.661928564075623,0.0
baseline,residual,24,14,8,26.841976929012006,0.0
baseline,residual,24,14,9,21.087352836855917,0.0
baseline,residual,24,14,10,26.841976929012006,0.0
baseline,residual,24,14,11,21.087352836855917,0.0
baseline,residual,24,14,12,26.841976929012006,0.0
baseline,residual,24,14,13,21.087352836855917,0.0
baseline,residual,24,14,14,21.087352836855917,0.0
baseline,residual,24,14,15,26.841976929012006,0.0
baseline,residual,24,14,16,23.04804230581976,0.0
baseline,residual,24,14,17,26.841976929012006,0.0
baseline,residual,24,14,18,21.087352836855917,0.0
baseline,residual,24,14,19,26.841976929012006,0.0
baseline,residual,24,14,20,21.087352836855917,0.0
baseline,residual,24,14,21,26.841976929012006,0.0
baseline,residual,24,14,22,26.841976929012006,0.0
baseline,residual,24,14,23,21.087352836855917,0.0
baseline,residual,24,15,0,26.841976929012006,0.0
baseline,residual,24,15,1,24.925290714896,0.0
baseline,residual,24,15,2,26.841976929012006,0.0
baseline,residual,24,15,3,24.925290714896,0.0
baseline,residual,24,15,4,26.841976929012006,0.0
baseline,residual,24,15,5,24.925290714896,0.0
baseline,residual,24,15,6,26.841976929012006,0.0
baseline,residual,24,15,7,24.925290714896,0.0
baseline,residual,24,15,8,26.841976929012006,0.0
baseline,residual,24,15,9,24.925290714896,0.0
baseline,residual,24,15,10,26.841976929012006,0.0
baseline,residual,24,15,11,24.925290714896,0.0
baseline,residual,24,15,12,26.841976929012006,0.0
baseline,residual,24,15,13,24.925290714896,0.0
baseline,residual,24,15,14,24.925290714896,0.0
baseline,residual,24,15,15,26.841976929012006,0.0
baseline,residual,24,15,16,24.925290714896,0.0
baseline,residual,24,15,17,26.841976929012006,0.0
baseline,residual,24,15,18,24.925290714896,0.0
baseline,residual,24,15,19,26.841976929012006,0.0
baseline,residual,24,15,20,24.925290714896,0.0
baseline,residual,24,15,21,26.841976929012006,0.0
baseline,residual,24,15,22,26.841976929012006,0.0
baseline,residual,24,15,23,24.925290714896,0.0
baseline,residual,24,16,0,30.84383652611219,0.0
baseline,residual,24,16,1,24.925290714896,0.0
baseline,residual,24,16,2,30.84383652611219,0.0
baseline,residual,24,16,3,25.03769636953368,0.0
baseline,residual,24,16,4,30.84383652611219,0.0
baseline,residual,24,16,5,29.458128677260802,0.0
baseline,residual,24,16,6,30.84383652611219,0.0
baseline,residual,24,16,7,24.925290714896,0.0
baseline,residual,24,16,8,30.84383652611219,0.0
baseline,residual,24,16,9,24.925290714896,0.0
baseline,residual,24,16,10,30.84383652611219,0.0
baseline,residual,24,16,11,24.925290714896,0.0
baseline,residual,24,16,12,30.84383652611219,0.0
baseline,residual,24,16,13,24.925290714896,0.0
baseline,residual,24,16,14,24.925290714896,0.0
baseline,residual,24,16,15,30.84383652611219,0.0
baseline,residual,24,16,16,29.458128677260802,0.0
baseline,residual,24,16,17,30.84383652611219,0.0
baseline,residual,24,16,18,24.925290714896,0.0
baseline,residual,24,16,19,30.84383652611219,0.0
baseline,residual,24,16,20,25.03769636953368,0.0
baseline,residual,24,16,21,30.84383652611219,0.0
baseline,residual,24,16,22,30.84383652611219,0.0
baseline,residual,24,16,23,24.925290714896,0.0
baseline,residual,24,17,0,30.84383652611219,0.0
baseline,residual,24,17,1,27.606210907365334,0.0
baseline,residual,24,17,2,30.84383652611219,0.0
baseline,residual,24,17,3,27.606210907365334,0.0
baseline,residual,24,17,4,30.84383652611219,0.0
baseline,residual,24,17,5,29.458128677260802,0.0
baseline,residual,24,17,6,30.84383652611219,0.0
baseline,residual,24,17,7,27.606210907365334,0.0
baseline,residual,24,17,8,30.84383652611219,0.0
baseline,residual,24,17,9,27.606210907365334,0.0
baseline,residual,24,17,10,30.84383652611219,0.0
baseline,residual,24,17,11,27.606210907365334,0.0
baseline,residual,24,17,12,30.84383652611219,0.0
baseline,residual,24,17,13,27.606210907365334,0.0
baseline,residual,24,17,14,27.606210907365334,0.0
baseline,residual,24,17,15,30.84383652611219,0.0
baseline,residual,24,17,16,29.458128677260802,0.0
baseline,residual,24,17,17,30.84383652611219,0.0
baseline,residual,24,17,18,27.606210907365334,0.0
baseline,residual,24,17,19,30.84383652611219,0.0
baseline,residual,24,17,20,27.606210907365334,0.0
baseline,residual,24,17,21,30.84383652611219,0.0
baseline,residual,24,17,22,30.84383652611219,0.0
baseline,residual,24,17,23,27.606210907365334,0.0
baseline,residual,24,18,0,30.84383652611219,0.0
