iteration,mean_residual,p25_residual,p75_residual,mean_residual_norm,p25_residual_norm,p75_residual_norm
0,1211.5895867584275,1169.333933479674,1250.584800020933,1.0,0.9651237896556975,1.0321851670637383
1,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
2,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
3,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
4,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
5,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
6,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
7,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
8,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
9,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
10,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
11,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
12,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
13,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
14,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
15,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
16,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
17,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
18,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
19,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
20,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
21,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
22,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
23,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
24,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
25,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
26,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
27,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
28,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
29,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
30,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
31,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
32,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
33,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
34,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
35,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
36,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
37,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
38,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
39,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
40,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
41,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
42,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
43,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
44,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
45,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
46,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
47,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
48,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
49,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
50,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
51,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
52,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
53,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
54,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
55,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
56,1094.8129253559418,1059.2398145935367,1124.0607605687792,0.903616981625834,0.8742562879130563,0.9277570332839942
