source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
rl,dqn | LDPC-DiscreteResidual-v0,48,27,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,8,5.802023875534654,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,8,5.802023875534653,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,8,5.802023875534654,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,8,5.802023875534653,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,8,5.802023875534654,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,8,5.802023875534653,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,8,5.802023875534654,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,8,5.802023875534653,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,8,5.802023875534654,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,8,5.802023875534653,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,8,5.802023875534654,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,8,5.802023875534653,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,8,5.802023875534654,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,8,5.802023875534653,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,8,5.802023875534654,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,8,5.802023875534653,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,8,5.802023875534654,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,8,5.802023875534653,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,0,5.3748204855194865,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,1,5.18553329494415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,2,5.685824769049844,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,3,5.23776532533059,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,4,5.840081353044848,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,5,6.711917261339843,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,6,5.493035786238488,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,7,4.97459861011644,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,8,5.802023875534654,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,9,5.495206652511173,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,10,5.828020712099605,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,11,7.185916040419245,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,0,5.892381409732524,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,1,5.393835382681971,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,2,6.050482506962381,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,3,5.911620564027949,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,4,7.424081061567585,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,5,7.305195693314837,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,6,5.7846587090714365,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,7,5.266221532949388,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,8,6.093646798367602,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,9,5.786829575344121,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,10,7.026967462518002,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,11,8.265283750287168,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,3,5.976881491360971,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,10,7.1071178577346075,0.0
