source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
baseline,serial_emulated,24,3,22,4.507809904586669,0.0
baseline,serial_emulated,24,3,23,3.7979819699451127,0.0
baseline,serial_emulated,24,4,0,4.254622688256485,0.0
baseline,serial_emulated,24,4,1,4.4448339176742815,0.0
baseline,serial_emulated,24,4,2,4.08772756590515,0.0
baseline,serial_emulated,24,4,3,4.8036564508720145,0.0
baseline,serial_emulated,24,4,4,4.0697059213812095,0.0
baseline,serial_emulated,24,4,5,4.5387944275605845,0.0
baseline,serial_emulated,24,4,6,4.542683221883049,0.0
baseline,serial_emulated,24,4,7,4.458983969629192,0.0
baseline,serial_emulated,24,4,8,4.442554608841338,0.0
baseline,serial_emulated,24,4,9,3.7760156268171494,0.0
baseline,serial_emulated,24,4,10,4.23404798760161,0.0
baseline,serial_emulated,24,4,11,3.9925144362070486,0.0
baseline,serial_emulated,24,4,12,4.309252158442288,0.0
baseline,serial_emulated,24,4,13,4.40784535667892,0.0
baseline,serial_emulated,24,4,14,4.246928410682044,0.0
baseline,serial_emulated,24,4,15,4.46148276764813,0.0
baseline,serial_emulated,24,4,16,4.090554748466661,0.0
baseline,serial_emulated,24,4,17,4.774516351127667,0.0
baseline,serial_emulated,24,4,18,4.129006655414276,0.0
baseline,serial_emulated,24,4,19,5.303468527929866,0.0
baseline,serial_emulated,24,4,20,4.455120826797236,0.0
baseline,serial_emulated,24,4,21,4.415450002385314,0.0
baseline,serial_emulated,24,4,22,4.50639133789434,0.0
baseline,serial_emulated,24,4,23,3.7979819699451127,0.0
baseline,serial_emulated,24,5,0,4.332074687638025,0.0
baseline,serial_emulated,24,5,1,4.4448339176742815,0.0
baseline,serial_emulated,24,5,2,4.132421239626398,0.0
baseline,serial_emulated,24,5,3,4.8036564508720145,0.0
baseline,serial_emulated,24,5,4,4.087669691843118,0.0
baseline,serial_emulated,24,5,5,4.547821160378976,0.0
baseline,serial_emulated,24,5,6,4.573683267673501,0.0
baseline,serial_emulated,24,5,7,4.458983969629192,0.0
baseline,serial_emulated,24,5,8,4.4820816391982605,0.0
baseline,serial_emulated,24,5,9,3.7760156268171494,0.0
baseline,serial_emulated,24,5,10,4.26344810640089,0.0
baseline,serial_emulated,24,5,11,3.9925144362070486,0.0
baseline,serial_emulated,24,5,12,4.338199146337676,0.0
baseline,serial_emulated,24,5,13,4.40784535667892,0.0
baseline,serial_emulated,24,5,14,4.275820383514253,0.0
baseline,serial_emulated,24,5,15,4.4759255401575535,0.0
baseline,serial_emulated,24,5,16,4.148127311161386,0.0
baseline,serial_emulated,24,5,17,4.774516351127667,0.0
baseline,serial_emulated,24,5,18,4.143357458071006,0.0
baseline,serial_emulated,24,5,19,5.317911300439291,0.0
baseline,serial_emulated,24,5,20,4.455120826797236,0.0
baseline,serial_emulated,24,5,21,4.433503468022097,0.0
baseline,serial_emulated,24,5,22,4.54761553816567,0.0
baseline,serial_emulated,24,5,23,3.7979819699451127,0.0
baseline,serial_emulated,24,6,0,4.373418400217468,0.0
baseline,serial_emulated,24,6,1,4.4448339176742815,0.0
baseline,serial_emulated,24,6,2,4.1514705172083595,0.0
baseline,serial_emulated,24,6,3,4.8036564508720145,0.0
baseline,serial_emulated,24,6,4,4.0964721672718944,0.0
baseline,serial_emulated,24,6,5,4.5519686228494765,0.0
baseline,serial_emulated,24,6,6,4.588157988036012,0.0
baseline,serial_emulated,24,6,7,4.458983969629192,0.0
baseline,serial_emulated,24,6,8,4.510064824955617,0.0
baseline,serial_emulated,24,6,9,3.7760156268171494,0.0
baseline,serial_emulated,24,6,10,4.27688123027129,0.0
baseline,serial_emulated,24,6,11,3.9925144362070486,0.0
baseline,serial_emulated,24,6,12,4.351468021956301,0.0
baseline,serial_emulated,24,6,13,4.40784535667892,0.0
baseline,serial_emulated,24,6,14,4.289142596654143,0.0
baseline,serial_emulated,24,6,15,4.482561480110356,0.0
baseline,serial_emulated,24,6,16,4.175536489274297,0.0
baseline,serial_emulated,24,6,17,4.774516351127667,0.0
baseline,serial_emulated,24,6,18,4.1500657272682435,0.0
baseline,serial_emulated,24,6,19,5.324547240392092,0.0
baseline,serial_emulated,24,6,20,4.455120826797236,0.0
baseline,serial_emulated,24,6,21,4.441798392963098,0.0
baseline,serial_emulated,24,6,22,4.580845650690589,0.0
baseline,serial_emulated,24,6,23,3.7979819699451127,0.0
baseline,serial_emulated,24,7,0,4.384176378079254,0.0
baseline,serial_emulated,24,7,1,4.4448339176742815,0.0
baseline,serial_emulated,24,7,2,4.1585495131855925,0.0
baseline,serial_emulated,24,7,3,4.8036564508720145,0.0
baseline,serial_emulated,24,7,4,4.101324439850747,0.0
baseline,serial_emulated,24,7,5,4.552897982591269,0.0
baseline,serial_emulated,24,7,6,4.5913636364848,0.0
baseline,serial_emulated,24,7,7,4.458983969629192,0.0
baseline,serial_emulated,24,7,8,4.513815960428012,0.0
baseline,serial_emulated,24,7,9,3.7760156268171494,0.0
baseline,serial_emulated,24,7,10,4.28100840848025,0.0
baseline,serial_emulated,24,7,11,3.9925144362070486,0.0
baseline,serial_emulated,24,7,12,4.354444374329088,0.0
baseline,serial_emulated,24,7,13,4.40784535667892,0.0
baseline,serial_emulated,24,7,14,4.292133064862016,0.0
baseline,serial_emulated,24,7,15,4.484048455697224,0.0
baseline,serial_emulated,24,7,16,4.186288192409284,0.0
baseline,serial_emulated,24,7,17,4.774516351127667,0.0
baseline,serial_emulated,24,7,18,4.155519563999333,0.0
baseline,serial_emulated,24,7,19,5.326034215978962,0.0
baseline,serial_emulated,24,7,20,4.455120826797236,0.0
baseline,serial_emulated,24,7,21,4.443657112446684,0.0
baseline,serial_emulated,24,7,22,4.584582909579787,0.0
baseline,serial_emulated,24,7,23,3.7979819699451127,0.0
baseline,serial_emulated,24,8,0,4.38337135252657,0.0
baseline,serial_emulated,24,8,1,4.4448339176742815,0.0
baseline,serial_emulated,24,8,2,4.157968777407241,0.0
baseline,serial_emulated,24,8,3,4.8036564508720145,0.0
baseline,serial_emulated,24,8,4,4.101264828182404,0.0
baseline,serial_emulated,24,8,5,4.552813941709734,0.0
baseline,serial_emulated,24,8,6,4.59103911386058,0.0
baseline,serial_emulated,24,8,7,4.458983969629192,0.0
baseline,serial_emulated,24,8,8,4.5133727207744885,0.0
baseline,serial_emulated,24,8,9,3.7760156268171494,0.0
baseline,serial_emulated,24,8,10,4.28073025341468,0.0
baseline,serial_emulated,24,8,11,3.9925144362070486,0.0
baseline,serial_emulated,24,8,12,4.354175502578154,0.0
baseline,serial_emulated,24,8,13,4.40784535667892,0.0
baseline,serial_emulated,24,8,14,4.2918452074088025,0.0
baseline,serial_emulated,24,8,15,4.4839139902867675,0.0
baseline,serial_emulated,24,8,16,4.185904897216742,0.0
baseline,serial_emulated,24,8,17,4.774516351127667,0.0
baseline,serial_emulated,24,8,18,4.1553846830657655,0.0
baseline,serial_emulated,24,8,19,5.325899750568504,0.0
baseline,serial_emulated,24,8,20,4.455120826797236,0.0
baseline,serial_emulated,24,8,21,4.443489030683613,0.0
baseline,serial_emulated,24,8,22,4.584149875003219,0.0
baseline,serial_emulated,24,8,23,3.7979819699451127,0.0
baseline,serial_emulated,24,9,0,4.388472857977009,0.0
baseline,serial_emulated,24,9,1,4.4448339176742815,0.0
baseline,serial_emulated,24,9,2,4.162535981401847,0.0
baseline,serial_emulated,24,9,3,4.8036564508720145,0.0
baseline,serial_emulated,24,9,4,4.102143314534809,0.0
baseline,serial_emulated,24,9,5,4.553122061058289,0.0
baseline,serial_emulated,24,9,6,4.592154100190393,0.0
