source,mode,cluster_size,iteration,cluster_id,max_residual,snr_db
baseline,layered,24,24,21,0.0,0.0
baseline,layered,24,24,22,0.0,0.0
baseline,layered,24,24,23,0.0,0.0
baseline,layered,24,25,0,0.0,0.0
baseline,layered,24,25,1,0.0,0.0
baseline,layered,24,25,2,0.0,0.0
baseline,layered,24,25,3,0.0,0.0
baseline,layered,24,25,4,0.0,0.0
baseline,layered,24,25,5,0.0,0.0
baseline,layered,24,25,6,0.0,0.0
baseline,layered,24,25,7,0.0,0.0
baseline,layered,24,25,8,0.0,0.0
baseline,layered,24,25,9,0.0,0.0
baseline,layered,24,25,10,0.0,0.0
baseline,layered,24,25,11,0.0,0.0
baseline,layered,24,25,12,0.0,0.0
baseline,layered,24,25,13,0.0,0.0
baseline,layered,24,25,14,0.0,0.0
baseline,layered,24,25,15,0.0,0.0
baseline,layered,24,25,16,0.0,0.0
baseline,layered,24,25,17,0.0,0.0
baseline,layered,24,25,18,0.0,0.0
baseline,layered,24,25,19,0.0,0.0
baseline,layered,24,25,20,0.0,0.0
baseline,layered,24,25,21,0.0,0.0
baseline,layered,24,25,22,0.0,0.0
baseline,layered,24,25,23,0.0,0.0
baseline,layered,24,26,0,0.0,0.0
baseline,layered,24,26,1,0.0,0.0
baseline,layered,24,26,2,0.0,0.0
baseline,layered,24,26,3,0.0,0.0
baseline,layered,24,26,4,0.0,0.0
baseline,layered,24,26,5,0.0,0.0
baseline,layered,24,26,6,0.0,0.0
baseline,layered,24,26,7,0.0,0.0
baseline,layered,24,26,8,0.0,0.0
baseline,layered,24,26,9,0.0,0.0
baseline,layered,24,26,10,0.0,0.0
baseline,layered,24,26,11,0.0,0.0
baseline,layered,24,26,12,0.0,0.0
baseline,layered,24,26,13,0.0,0.0
baseline,layered,24,26,14,0.0,0.0
baseline,layered,24,26,15,0.0,0.0
baseline,layered,24,26,16,0.0,0.0
baseline,layered,24,26,17,0.0,0.0
baseline,layered,24,26,18,0.0,0.0
baseline,layered,24,26,19,0.0,0.0
baseline,layered,24,26,20,0.0,0.0
baseline,layered,24,26,21,0.0,0.0
baseline,layered,24,26,22,0.0,0.0
baseline,layered,24,26,23,0.0,0.0
baseline,layered,24,27,0,0.0,0.0
baseline,layered,24,27,1,0.0,0.0
baseline,layered,24,27,2,0.0,0.0
baseline,layered,24,27,3,0.0,0.0
baseline,layered,24,27,4,0.0,0.0
baseline,layered,24,27,5,0.0,0.0
baseline,layered,24,27,6,0.0,0.0
baseline,layered,24,27,7,0.0,0.0
baseline,layered,24,27,8,0.0,0.0
baseline,layered,24,27,9,0.0,0.0
baseline,layered,24,27,10,0.0,0.0
baseline,layered,24,27,11,0.0,0.0
baseline,layered,24,27,12,0.0,0.0
baseline,layered,24,27,13,0.0,0.0
baseline,layered,24,27,14,0.0,0.0
baseline,layered,24,27,15,0.0,0.0
baseline,layered,24,27,16,0.0,0.0
baseline,layered,24,27,17,0.0,0.0
baseline,layered,24,27,18,0.0,0.0
baseline,layered,24,27,19,0.0,0.0
baseline,layered,24,27,20,0.0,0.0
baseline,layered,24,27,21,0.0,0.0
baseline,layered,24,27,22,0.0,0.0
baseline,layered,24,27,23,0.0,0.0
baseline,layered,24,28,0,0.0,0.0
baseline,layered,24,28,1,0.0,0.0
baseline,layered,24,28,2,0.0,0.0
baseline,layered,24,28,3,0.0,0.0
baseline,layered,24,28,4,0.0,0.0
baseline,layered,24,28,5,0.0,0.0
baseline,layered,24,28,6,0.0,0.0
baseline,layered,24,28,7,0.0,0.0
baseline,layered,24,28,8,0.0,0.0
baseline,layered,24,28,9,0.0,0.0
baseline,layered,24,28,10,0.0,0.0
baseline,layered,24,28,11,0.0,0.0
baseline,layered,24,28,12,0.0,0.0
baseline,layered,24,28,13,0.0,0.0
baseline,layered,24,28,14,0.0,0.0
baseline,layered,24,28,15,0.0,0.0
baseline,layered,24,28,16,0.0,0.0
baseline,layered,24,28,17,0.0,0.0
baseline,layered,24,28,18,0.0,0.0
baseline,layered,24,28,19,0.0,0.0
baseline,layered,24,28,20,0.0,0.0
baseline,layered,24,28,21,0.0,0.0
baseline,layered,24,28,22,0.0,0.0
baseline,layered,24,28,23,0.0,0.0
baseline,layered,24,29,0,0.0,0.0
baseline,layered,24,29,1,0.0,0.0
baseline,layered,24,29,2,0.0,0.0
baseline,layered,24,29,3,0.0,0.0
baseline,layered,24,29,4,0.0,0.0
baseline,layered,24,29,5,0.0,0.0
baseline,layered,24,29,6,0.0,0.0
baseline,layered,24,29,7,0.0,0.0
baseline,layered,24,29,8,0.0,0.0
baseline,layered,24,29,9,0.0,0.0
baseline,layered,24,29,10,0.0,0.0
baseline,layered,24,29,11,0.0,0.0
baseline,layered,24,29,12,0.0,0.0
baseline,layered,24,29,13,0.0,0.0
baseline,layered,24,29,14,0.0,0.0
baseline,layered,24,29,15,0.0,0.0
baseline,layered,24,29,16,0.0,0.0
baseline,layered,24,29,17,0.0,0.0
baseline,layered,24,29,18,0.0,0.0
baseline,layered,24,29,19,0.0,0.0
baseline,layered,24,29,20,0.0,0.0
baseline,layered,24,29,21,0.0,0.0
baseline,layered,24,29,22,0.0,0.0
baseline,layered,24,29,23,0.0,0.0
baseline,layered,24,30,0,0.0,0.0
baseline,layered,24,30,1,0.0,0.0
baseline,layered,24,30,2,0.0,0.0
baseline,layered,24,30,3,0.0,0.0
baseline,layered,24,30,4,0.0,0.0
baseline,layered,24,30,5,0.0,0.0
baseline,layered,24,30,6,0.0,0.0
baseline,layered,24,30,7,0.0,0.0
baseline,layered,24,30,8,0.0,0.0
baseline,layered,24,30,9,0.0,0.0
baseline,layered,24,30,10,0.0,0.0
baseline,layered,24,30,11,0.0,0.0
baseline,layered,24,30,12,0.0,0.0
baseline,layered,24,30,13,0.0,0.0
baseline,layered,24,30,14,0.0,0.0
baseline,layered,24,30,15,0.0,0.0
baseline,layered,24,30,16,0.0,0.0
baseline,layered,24,30,17,0.0,0.0
baseline,layered,24,30,18,0.0,0.0
baseline,layered,24,30,19,0.0,0.0
baseline,layered,24,30,20,0.0,0.0
baseline,layered,24,30,21,0.0,0.0
baseline,layered,24,30,22,0.0,0.0
baseline,layered,24,30,23,0.0,0.0
baseline,layered,24,31,0,0.0,0.0
baseline,layered,24,31,1,0.0,0.0
baseline,layered,24,31,2,0.0,0.0
baseline,layered,24,31,3,0.0,0.0
baseline,layered,24,31,4,0.0,0.0
baseline,layered,24,31,5,0.0,0.0
baseline,layered,24,31,6,0.0,0.0
baseline,layered,24,31,7,0.0,0.0
baseline,layered,24,31,8,0.0,0.0
baseline,layered,24,31,9,0.0,0.0
baseline,layered,24,31,10,0.0,0.0
baseline,layered,24,31,11,0.0,0.0
baseline,layered,24,31,12,0.0,0.0
baseline,layered,24,31,13,0.0,0.0
baseline,layered,24,31,14,0.0,0.0
baseline,layered,24,31,15,0.0,0.0
baseline,layered,24,31,16,0.0,0.0
baseline,layered,24,31,17,0.0,0.0
baseline,layered,24,31,18,0.0,0.0
baseline,layered,24,31,19,0.0,0.0
baseline,layered,24,31,20,0.0,0.0
baseline,layered,24,31,21,0.0,0.0
baseline,layered,24,31,22,0.0,0.0
baseline,layered,24,31,23,0.0,0.0
baseline,layered,24,32,0,0.0,0.0
baseline,layered,24,32,1,0.0,0.0
baseline,layered,24,32,2,0.0,0.0
baseline,layered,24,32,3,0.0,0.0
baseline,layered,24,32,4,0.0,0.0
baseline,layered,24,32,5,0.0,0.0
baseline,layered,24,32,6,0.0,0.0
baseline,layered,24,32,7,0.0,0.0
baseline,layered,24,32,8,0.0,0.0
baseline,layered,24,32,9,0.0,0.0
baseline,layered,24,32,10,0.0,0.0
baseline,layered,24,32,11,0.0,0.0
baseline,layered,24,32,12,0.0,0.0
baseline,layered,24,32,13,0.0,0.0
baseline,layered,24,32,14,0.0,0.0
baseline,layered,24,32,15,0.0,0.0
baseline,layered,24,32,16,0.0,0.0
baseline,layered,24,32,17,0.0,0.0
baseline,layered,24,32,18,0.0,0.0
baseline,layered,24,32,19,0.0,0.0
baseline,layered,24,32,20,0.0,0.0
baseline,layered,24,32,21,0.0,0.0
baseline,layered,24,32,22,0.0,0.0
baseline,layered,24,32,23,0.0,0.0
baseline,layered,24,33,0,0.0,0.0
baseline,layered,24,33,1,0.0,0.0
baseline,layered,24,33,2,0.0,0.0
baseline,layered,24,33,3,0.0,0.0
baseline,layered,24,33,4,0.0,0.0
baseline,layered,24,33,5,0.0,0.0
baseline,layered,24,33,6,0.0,0.0
baseline,layered,24,33,7,0.0,0.0
baseline,layered,24,33,8,0.0,0.0
baseline,layered,24,33,9,0.0,0.0
baseline,layered,24,33,10,0.0,0.0
baseline,layered,24,33,11,0.0,0.0
baseline,layered,24,33,12,0.0,0.0
baseline,layered,24,33,13,0.0,0.0
baseline,layered,24,33,14,0.0,0.0
baseline,layered,24,33,15,0.0,0.0
baseline,layered,24,33,16,0.0,0.0
baseline,layered,24,33,17,0.0,0.0
baseline,layered,24,33,18,0.0,0.0
baseline,layered,24,33,19,0.0,0.0
baseline,layered,24,33,20,0.0,0.0
baseline,layered,24,33,21,0.0,0.0
baseline,layered,24,33,22,0.0,0.0
baseline,layered,24,33,23,0.0,0.0
baseline,layered,24,34,0,0.0,0.0
baseline,layered,24,34,1,0.0,0.0
baseline,layered,24,34,2,0.0,0.0
baseline,layered,24,34,3,0.0,0.0
baseline,layered,24,34,4,0.0,0.0
baseline,layered,24,34,5,0.0,0.0
baseline,layered,24,34,6,0.0,0.0
baseline,layered,24,34,7,0.0,0.0
baseline,layered,24,34,8,0.0,0.0
baseline,layered,24,34,9,0.0,0.0
baseline,layered,24,34,10,0.0,0.0
baseline,layered,24,34,11,0.0,0.0
baseline,layered,24,34,12,0.0,0.0
baseline,layered,24,34,13,0.0,0.0
baseline,layered,24,34,14,0.0,0.0
baseline,layered,24,34,15,0.0,0.0
baseline,layered,24,34,16,0.0,0.0
baseline,layered,24,34,17,0.0,0.0
baseline,layered,24,34,18,0.0,0.0
baseline,layered,24,34,19,0.0,0.0
baseline,layered,24,34,20,0.0,0.0
baseline,layered,24,34,21,0.0,0.0
baseline,layered,24,34,22,0.0,0.0
baseline,layered,24,34,23,0.0,0.0
baseline,layered,24,35,0,0.0,0.0
baseline,layered,24,35,1,0.0,0.0
baseline,layered,24,35,2,0.0,0.0
baseline,layered,24,35,3,0.0,0.0
baseline,layered,24,35,4,0.0,0.0
baseline,layered,24,35,5,0.0,0.0
baseline,layered,24,35,6,0.0,0.0
baseline,layered,24,35,7,0.0,0.0
baseline,layered,24,35,8,0.0,0.0
baseline,layered,24,35,9,0.0,0.0
baseline,layered,24,35,10,0.0,0.0
baseline,layered,24,35,11,0.0,0.0
baseline,layered,24,35,12,0.0,0.0
baseline,layered,24,35,13,0.0,0.0
baseline,layered,24,35,14,0.0,0.0
baseline,layered,24,35,15,0.0,0.0
baseline,layered,24,35,16,0.0,0.0
baseline,layered,24,35,17,0.0,0.0
baseline,layered,24,35,18,0.0,0.0
baseline,layered,24,35,19,0.0,0.0
baseline,layered,24,35,20,0.0,0.0
baseline,layered,24,35,21,0.0,0.0
baseline,layered,24,35,22,0.0,0.0
baseline,layered,24,35,23,0.0,0.0
baseline,layered,24,36,0,0.0,0.0
baseline,layered,24,36,1,0.0,0.0
baseline,layered,24,36,2,0.0,0.0
baseline,layered,24,36,3,0.0,0.0
baseline,layered,24,36,4,0.0,0.0
baseline,layered,24,36,5,0.0,0.0
baseline,layered,24,36,6,0.0,0.0
baseline,layered,24,36,7,0.0,0.0
baseline,layered,24,36,8,0.0,0.0
baseline,layered,24,36,9,0.0,0.0
baseline,layered,24,36,10,0.0,0.0
baseline,layered,24,36,11,0.0,0.0
baseline,layered,24,36,12,0.0,0.0
baseline,layered,24,36,13,0.0,0.0
baseline,layered,24,36,14,0.0,0.0
baseline,layered,24,36,15,0.0,0.0
baseline,layered,24,36,16,0.0,0.0
baseline,layered,24,36,17,0.0,0.0
baseline,layered,24,36,18,0.0,0.0
baseline,layered,24,36,19,0.0,0.0
baseline,layered,24,36,20,0.0,0.0
baseline,layered,24,36,21,0.0,0.0
baseline,layered,24,36,22,0.0,0.0
baseline,layered,24,36,23,0.0,0.0
baseline,layered,24,37,0,0.0,0.0
baseline,layered,24,37,1,0.0,0.0
baseline,layered,24,37,2,0.0,0.0
baseline,layered,24,37,3,0.0,0.0
baseline,layered,24,37,4,0.0,0.0
baseline,layered,24,37,5,0.0,0.0
baseline,layered,24,37,6,0.0,0.0
baseline,layered,24,37,7,0.0,0.0
baseline,layered,24,37,8,0.0,0.0
baseline,layered,24,37,9,0.0,0.0
baseline,layered,24,37,10,0.0,0.0
baseline,layered,24,37,11,0.0,0.0
baseline,layered,24,37,12,0.0,0.0
baseline,layered,24,37,13,0.0,0.0
baseline,layered,24,37,14,0.0,0.0
baseline,layered,24,37,15,0.0,0.0
baseline,layered,24,37,16,0.0,0.0
baseline,layered,24,37,17,0.0,0.0
baseline,layered,24,37,18,0.0,0.0
baseline,layered,24,37,19,0.0,0.0
baseline,layered,24,37,20,0.0,0.0
baseline,layered,24,37,21,0.0,0.0
baseline,layered,24,37,22,0.0,0.0
baseline,layered,24,37,23,0.0,0.0
baseline,layered,24,38,0,0.0,0.0
baseline,layered,24,38,1,0.0,0.0
baseline,layered,24,38,2,0.0,0.0
baseline,layered,24,38,3,0.0,0.0
baseline,layered,24,38,4,0.0,0.0
baseline,layered,24,38,5,0.0,0.0
baseline,layered,24,38,6,0.0,0.0
baseline,layered,24,38,7,0.0,0.0
baseline,layered,24,38,8,0.0,0.0
baseline,layered,24,38,9,0.0,0.0
baseline,layered,24,38,10,0.0,0.0
baseline,layered,24,38,11,0.0,0.0
baseline,layered,24,38,12,0.0,0.0
baseline,layered,24,38,13,0.0,0.0
baseline,layered,24,38,14,0.0,0.0
baseline,layered,24,38,15,0.0,0.0
baseline,layered,24,38,16,0.0,0.0
baseline,layered,24,38,17,0.0,0.0
baseline,layered,24,38,18,0.0,0.0
baseline,layered,24,38,19,0.0,0.0
baseline,layered,24,38,20,0.0,0.0
baseline,layered,24,38,21,0.0,0.0
baseline,layered,24,38,22,0.0,0.0
baseline,layered,24,38,23,0.0,0.0
baseline,layered,24,39,0,0.0,0.0
baseline,layered,24,39,1,0.0,0.0
baseline,layered,24,39,2,0.0,0.0
baseline,layered,24,39,3,0.0,0.0
baseline,layered,24,39,4,0.0,0.0
baseline,layered,24,39,5,0.0,0.0
baseline,layered,24,39,6,0.0,0.0
baseline,layered,24,39,7,0.0,0.0
baseline,layered,24,39,8,0.0,0.0
baseline,layered,24,39,9,0.0,0.0
baseline,layered,24,39,10,0.0,0.0
baseline,layered,24,39,11,0.0,0.0
baseline,layered,24,39,12,0.0,0.0
baseline,layered,24,39,13,0.0,0.0
baseline,layered,24,39,14,0.0,0.0
baseline,layered,24,39,15,0.0,0.0
baseline,layered,24,39,16,0.0,0.0
baseline,layered,24,39,17,0.0,0.0
baseline,layered,24,39,18,0.0,0.0
baseline,layered,24,39,19,0.0,0.0
baseline,layered,24,39,20,0.0,0.0
baseline,layered,24,39,21,0.0,0.0
baseline,layered,24,39,22,0.0,0.0
baseline,layered,24,39,23,0.0,0.0
baseline,layered,24,40,0,0.0,0.0
baseline,layered,24,40,1,0.0,0.0
baseline,layered,24,40,2,0.0,0.0
baseline,layered,24,40,3,0.0,0.0
baseline,layered,24,40,4,0.0,0.0
baseline,layered,24,40,5,0.0,0.0
baseline,layered,24,40,6,0.0,0.0
baseline,layered,24,40,7,0.0,0.0
baseline,layered,24,40,8,0.0,0.0
baseline,layered,24,40,9,0.0,0.0
baseline,layered,24,40,10,0.0,0.0
baseline,layered,24,40,11,0.0,0.0
baseline,layered,24,40,12,0.0,0.0
baseline,layered,24,40,13,0.0,0.0
baseline,layered,24,40,14,0.0,0.0
baseline,layered,24,40,15,0.0,0.0
baseline,layered,24,40,16,0.0,0.0
baseline,layered,24,40,17,0.0,0.0
baseline,layered,24,40,18,0.0,0.0
baseline,layered,24,40,19,0.0,0.0
baseline,layered,24,40,20,0.0,0.0
baseline,layered,24,40,21,0.0,0.0
baseline,layered,24,40,22,0.0,0.0
baseline,layered,24,40,23,0.0,0.0
baseline,layered,24,41,0,0.0,0.0
baseline,layered,24,41,1,0.0,0.0
baseline,layered,24,41,2,0.0,0.0
baseline,layered,24,41,3,0.0,0.0
baseline,layered,24,41,4,0.0,0.0
baseline,layered,24,41,5,0.0,0.0
baseline,layered,24,41,6,0.0,0.0
baseline,layered,24,41,7,0.0,0.0
baseline,layered,24,41,8,0.0,0.0
baseline,layered,24,41,9,0.0,0.0
baseline,layered,24,41,10,0.0,0.0
baseline,layered,24,41,11,0.0,0.0
baseline,layered,24,41,12,0.0,0.0
baseline,layered,24,41,13,0.0,0.0
baseline,layered,24,41,14,0.0,0.0
baseline,layered,24,41,15,0.0,0.0
baseline,layered,24,41,16,0.0,0.0
baseline,layered,24,41,17,0.0,0.0
baseline,layered,24,41,18,0.0,0.0
baseline,layered,24,41,19,0.0,0.0
baseline,layered,24,41,20,0.0,0.0
baseline,layered,24,41,21,0.0,0.0
baseline,layered,24,41,22,0.0,0.0
baseline,layered,24,41,23,0.0,0.0
baseline,layered,24,42,0,0.0,0.0
baseline,layered,24,42,1,0.0,0.0
baseline,layered,24,42,2,0.0,0.0
baseline,layered,24,42,3,0.0,0.0
baseline,layered,24,42,4,0.0,0.0
baseline,layered,24,42,5,0.0,0.0
baseline,layered,24,42,6,0.0,0.0
baseline,layered,24,42,7,0.0,0.0
baseline,layered,24,42,8,0.0,0.0
baseline,layered,24,42,9,0.0,0.0
baseline,layered,24,42,10,0.0,0.0
baseline,layered,24,42,11,0.0,0.0
baseline,layered,24,42,12,0.0,0.0
baseline,layered,24,42,13,0.0,0.0
baseline,layered,24,42,14,0.0,0.0
baseline,layered,24,42,15,0.0,0.0
baseline,layered,24,42,16,0.0,0.0
baseline,layered,24,42,17,0.0,0.0
baseline,layered,24,42,18,0.0,0.0
baseline,layered,24,42,19,0.0,0.0
baseline,layered,24,42,20,0.0,0.0
baseline,layered,24,42,21,0.0,0.0
baseline,layered,24,42,22,0.0,0.0
baseline,layered,24,42,23,0.0,0.0
baseline,layered,24,43,0,0.0,0.0
baseline,layered,24,43,1,0.0,0.0
baseline,layered,24,43,2,0.0,0.0
baseline,layered,24,43,3,0.0,0.0
baseline,layered,24,43,4,0.0,0.0
baseline,layered,24,43,5,0.0,0.0
baseline,layered,24,43,6,0.0,0.0
baseline,layered,24,43,7,0.0,0.0
baseline,layered,24,43,8,0.0,0.0
baseline,layered,24,43,9,0.0,0.0
baseline,layered,24,43,10,0.0,0.0
baseline,layered,24,43,11,0.0,0.0
baseline,layered,24,43,12,0.0,0.0
baseline,layered,24,43,13,0.0,0.0
baseline,layered,24,43,14,0.0,0.0
baseline,layered,24,43,15,0.0,0.0
baseline,layered,24,43,16,0.0,0.0
baseline,layered,24,43,17,0.0,0.0
baseline,layered,24,43,18,0.0,0.0
baseline,layered,24,43,19,0.0,0.0
baseline,layered,24,43,20,0.0,0.0
baseline,layered,24,43,21,0.0,0.0
baseline,layered,24,43,22,0.0,0.0
baseline,layered,24,43,23,0.0,0.0
baseline,layered,24,44,0,0.0,0.0
baseline,layered,24,44,1,0.0,0.0
baseline,layered,24,44,2,0.0,0.0
baseline,layered,24,44,3,0.0,0.0
baseline,layered,24,44,4,0.0,0.0
baseline,layered,24,44,5,0.0,0.0
baseline,layered,24,44,6,0.0,0.0
baseline,layered,24,44,7,0.0,0.0
baseline,layered,24,44,8,0.0,0.0
baseline,layered,24,44,9,0.0,0.0
baseline,layered,24,44,10,0.0,0.0
baseline,layered,24,44,11,0.0,0.0
baseline,layered,24,44,12,0.0,0.0
baseline,layered,24,44,13,0.0,0.0
baseline,layered,24,44,14,0.0,0.0
baseline,layered,24,44,15,0.0,0.0
baseline,layered,24,44,16,0.0,0.0
baseline,layered,24,44,17,0.0,0.0
baseline,layered,24,44,18,0.0,0.0
baseline,layered,24,44,19,0.0,0.0
baseline,layered,24,44,20,0.0,0.0
baseline,layered,24,44,21,0.0,0.0
baseline,layered,24,44,22,0.0,0.0
baseline,layered,24,44,23,0.0,0.0
baseline,layered,24,45,0,0.0,0.0
baseline,layered,24,45,1,0.0,0.0
baseline,layered,24,45,2,0.0,0.0
baseline,layered,24,45,3,0.0,0.0
baseline,layered,24,45,4,0.0,0.0
baseline,layered,24,45,5,0.0,0.0
baseline,layered,24,45,6,0.0,0.0
baseline,layered,24,45,7,0.0,0.0
baseline,layered,24,45,8,0.0,0.0
baseline,layered,24,45,9,0.0,0.0
baseline,layered,24,45,10,0.0,0.0
baseline,layered,24,45,11,0.0,0.0
baseline,layered,24,45,12,0.0,0.0
baseline,layered,24,45,13,0.0,0.0
baseline,layered,24,45,14,0.0,0.0
baseline,layered,24,45,15,0.0,0.0
baseline,layered,24,45,16,0.0,0.0
baseline,layered,24,45,17,0.0,0.0
baseline,layered,24,45,18,0.0,0.0
baseline,layered,24,45,19,0.0,0.0
baseline,layered,24,45,20,0.0,0.0
baseline,layered,24,45,21,0.0,0.0
baseline,layered,24,45,22,0.0,0.0
baseline,layered,24,45,23,0.0,0.0
baseline,layered,24,46,0,0.0,0.0
baseline,layered,24,46,1,0.0,0.0
baseline,layered,24,46,2,0.0,0.0
baseline,layered,24,46,3,0.0,0.0
baseline,layered,24,46,4,0.0,0.0
baseline,layered,24,46,5,0.0,0.0
baseline,layered,24,46,6,0.0,0.0
baseline,layered,24,46,7,0.0,0.0
baseline,layered,24,46,8,0.0,0.0
baseline,layered,24,46,9,0.0,0.0
baseline,layered,24,46,10,0.0,0.0
baseline,layered,24,46,11,0.0,0.0
baseline,layered,24,46,12,0.0,0.0
baseline,layered,24,46,13,0.0,0.0
baseline,layered,24,46,14,0.0,0.0
baseline,layered,24,46,15,0.0,0.0
baseline,layered,24,46,16,0.0,0.0
baseline,layered,24,46,17,0.0,0.0
baseline,layered,24,46,18,0.0,0.0
baseline,layered,24,46,19,0.0,0.0
baseline,layered,24,46,20,0.0,0.0
baseline,layered,24,46,21,0.0,0.0
baseline,layered,24,46,22,0.0,0.0
baseline,layered,24,46,23,0.0,0.0
baseline,layered,24,47,0,0.0,0.0
baseline,layered,24,47,1,0.0,0.0
baseline,layered,24,47,2,0.0,0.0
baseline,layered,24,47,3,0.0,0.0
baseline,layered,24,47,4,0.0,0.0
baseline,layered,24,47,5,0.0,0.0
baseline,layered,24,47,6,0.0,0.0
baseline,layered,24,47,7,0.0,0.0
baseline,layered,24,47,8,0.0,0.0
baseline,layered,24,47,9,0.0,0.0
baseline,layered,24,47,10,0.0,0.0
baseline,layered,24,47,11,0.0,0.0
baseline,layered,24,47,12,0.0,0.0
baseline,layered,24,47,13,0.0,0.0
baseline,layered,24,47,14,0.0,0.0
baseline,layered,24,47,15,0.0,0.0
baseline,layered,24,47,16,0.0,0.0
baseline,layered,24,47,17,0.0,0.0
baseline,layered,24,47,18,0.0,0.0
baseline,layered,24,47,19,0.0,0.0
baseline,layered,24,47,20,0.0,0.0
baseline,layered,24,47,21,0.0,0.0
baseline,layered,24,47,22,0.0,0.0
baseline,layered,24,47,23,0.0,0.0
baseline,layered,24,48,0,0.0,0.0
baseline,layered,24,48,1,0.0,0.0
baseline,layered,24,48,2,0.0,0.0
baseline,layered,24,48,3,0.0,0.0
baseline,layered,24,48,4,0.0,0.0
baseline,layered,24,48,5,0.0,0.0
baseline,layered,24,48,6,0.0,0.0
baseline,layered,24,48,7,0.0,0.0
baseline,layered,24,48,8,0.0,0.0
baseline,layered,24,48,9,0.0,0.0
baseline,layered,24,48,10,0.0,0.0
baseline,layered,24,48,11,0.0,0.0
baseline,layered,24,48,12,0.0,0.0
baseline,layered,24,48,13,0.0,0.0
baseline,layered,24,48,14,0.0,0.0
baseline,layered,24,48,15,0.0,0.0
baseline,layered,24,48,16,0.0,0.0
baseline,layered,24,48,17,0.0,0.0
baseline,layered,24,48,18,0.0,0.0
baseline,layered,24,48,19,0.0,0.0
baseline,layered,24,48,20,0.0,0.0
baseline,layered,24,48,21,0.0,0.0
baseline,layered,24,48,22,0.0,0.0
baseline,layered,24,48,23,0.0,0.0
baseline,layered,24,49,0,0.0,0.0
baseline,layered,24,49,1,0.0,0.0
baseline,layered,24,49,2,0.0,0.0
baseline,layered,24,49,3,0.0,0.0
baseline,layered,24,49,4,0.0,0.0
baseline,layered,24,49,5,0.0,0.0
baseline,layered,24,49,6,0.0,0.0
baseline,layered,24,49,7,0.0,0.0
baseline,layered,24,49,8,0.0,0.0
baseline,layered,24,49,9,0.0,0.0
baseline,layered,24,49,10,0.0,0.0
baseline,layered,24,49,11,0.0,0.0
baseline,layered,24,49,12,0.0,0.0
baseline,layered,24,49,13,0.0,0.0
baseline,layered,24,49,14,0.0,0.0
baseline,layered,24,49,15,0.0,0.0
baseline,layered,24,49,16,0.0,0.0
baseline,layered,24,49,17,0.0,0.0
baseline,layered,24,49,18,0.0,0.0
baseline,layered,24,49,19,0.0,0.0
baseline,layered,24,49,20,0.0,0.0
baseline,layered,24,49,21,0.0,0.0
baseline,layered,24,49,22,0.0,0.0
baseline,layered,24,49,23,0.0,0.0
baseline,layered,24,50,0,0.0,0.0
baseline,layered,24,50,1,0.0,0.0
baseline,layered,24,50,2,0.0,0.0
baseline,layered,24,50,3,0.0,0.0
baseline,layered,24,50,4,0.0,0.0
baseline,layered,24,50,5,0.0,0.0
baseline,layered,24,50,6,0.0,0.0
baseline,layered,24,50,7,0.0,0.0
baseline,layered,24,50,8,0.0,0.0
baseline,layered,24,50,9,0.0,0.0
baseline,layered,24,50,10,0.0,0.0
baseline,layered,24,50,11,0.0,0.0
baseline,layered,24,50,12,0.0,0.0
baseline,layered,24,50,13,0.0,0.0
baseline,layered,24,50,14,0.0,0.0
baseline,layered,24,50,15,0.0,0.0
baseline,layered,24,50,16,0.0,0.0
baseline,layered,24,50,17,0.0,0.0
baseline,layered,24,50,18,0.0,0.0
baseline,layered,24,50,19,0.0,0.0
baseline,layered,24,50,20,0.0,0.0
baseline,layered,24,50,21,0.0,0.0
baseline,layered,24,50,22,0.0,0.0
baseline,layered,24,50,23,0.0,0.0
baseline,layered,24,51,0,0.0,0.0
baseline,layered,24,51,1,0.0,0.0
baseline,layered,24,51,2,0.0,0.0
baseline,layered,24,51,3,0.0,0.0
baseline,layered,24,51,4,0.0,0.0
baseline,layered,24,51,5,0.0,0.0
baseline,layered,24,51,6,0.0,0.0
baseline,layered,24,51,7,0.0,0.0
baseline,layered,24,51,8,0.0,0.0
baseline,layered,24,51,9,0.0,0.0
baseline,layered,24,51,10,0.0,0.0
baseline,layered,24,51,11,0.0,0.0
baseline,layered,24,51,12,0.0,0.0
baseline,layered,24,51,13,0.0,0.0
baseline,layered,24,51,14,0.0,0.0
baseline,layered,24,51,15,0.0,0.0
baseline,layered,24,51,16,0.0,0.0
baseline,layered,24,51,17,0.0,0.0
baseline,layered,24,51,18,0.0,0.0
baseline,layered,24,51,19,0.0,0.0
baseline,layered,24,51,20,0.0,0.0
baseline,layered,24,51,21,0.0,0.0
baseline,layered,24,51,22,0.0,0.0
baseline,layered,24,51,23,0.0,0.0
baseline,layered,24,52,0,0.0,0.0
baseline,layered,24,52,1,0.0,0.0
baseline,layered,24,52,2,0.0,0.0
baseline,layered,24,52,3,0.0,0.0
baseline,layered,24,52,4,0.0,0.0
baseline,layered,24,52,5,0.0,0.0
baseline,layered,24,52,6,0.0,0.0
baseline,layered,24,52,7,0.0,0.0
baseline,layered,24,52,8,0.0,0.0
baseline,layered,24,52,9,0.0,0.0
baseline,layered,24,52,10,0.0,0.0
baseline,layered,24,52,11,0.0,0.0
baseline,layered,24,52,12,0.0,0.0
baseline,layered,24,52,13,0.0,0.0
