iteration,mean_residual,p25_residual,p75_residual,mean_residual_norm,p25_residual_norm,p75_residual_norm
50,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
51,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
52,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
53,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
54,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
55,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
56,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
57,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
58,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
59,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
60,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
61,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
62,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
63,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
64,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
65,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
66,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
67,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
68,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
69,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
70,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
71,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
72,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
73,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
74,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
75,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
76,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
77,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
78,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
79,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
80,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
81,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
82,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
83,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
84,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
85,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
86,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
87,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
88,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
89,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
90,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
91,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
92,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
93,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
94,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
95,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
96,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
97,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
98,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
99,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
100,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
101,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
102,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
103,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
104,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
105,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
106,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
107,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
108,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
109,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
110,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
111,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
112,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
113,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
114,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
115,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
116,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
117,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
118,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
119,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
120,1180.694698350253,1144.3266177062999,1218.6331342122667,0.9745005332285557,0.9444837015873604,1.0058134763873994
