source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
rl,ppo | LDPC-DiscreteResidual-v0,48,27,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,27,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,28,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,29,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,30,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,31,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,32,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,33,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,34,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,35,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,36,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,37,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,38,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,39,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,40,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,41,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,42,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,43,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,44,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,45,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,46,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,47,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,48,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,49,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,50,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,51,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,52,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,53,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,9,4.353469575310231,0.0
